text,label
"IHA Moody’s, Türkiye’nin dış risklere karşı en kırılan [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY] olduğunu belirtti. Uluslararası kredi derecelendirme kuruluşu Moody’s Türkiye’nin dış sermayeye yüksek bağıklılığı ve büyük dış borç stokunun artan siyasi kriz ile biraraya gelmesi nedeniyle dış risklere karşı en kırılgan gelişmekte olan ülke olduğunu açıkladı. Etiketler: İstanbul Haberleri « önceki haber sonraki haber »",0
"2011’de devraldığı IMF Başkanlığı’nı sürdürmesine oybirliğiyle karar verilen Lagarde’ın yeni dönemi 5 Temmuz ’da başlayacak. Avrupa ’daki finansal krizin kontrol altına alınmasında önemli rol oynayan Lagarde, IMF’de [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY]lerin daha fazla söz sahibi olmasını da sağladı. Etiketler: Temmuz , Avrupa , Uluslararası Para Fonu",0
"İZMİR Milliyet Menemen Belediye Başkanı Tahir Şahin, ""[PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY]lere ve bireylere yardım etmek bizim özelliğimiz olduğu için teklifi hiç düşünmeden kabul ettik. Bu eğitimin başka bir önemi de toprak sanatında ilçemizin ne kadar ileri bir düzeyde olduğunun göstergesidir. Bizim için en büyük onur, burada öğrendiklerini kendi ülkelerinde uygulamaları ve başkalarına da öğretmeleri olacak"" dedi. Etiketler: haber , haberler ,",1
"EKONOMİ SERVİSİ [PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY]lere ait 50 milyar dolarlık varlık yöneten Franklin Templeton Fonu’nun yöneticisi olan Mark Mobius (77), kötü günlerin henüz geride kalmadığı yorumunda bulundu. Bloomberg’e konuşan Mobius, ""Olumsuz algı hâlâ yerli yerinde. O yüzden daha çok satış bekleyebilirsiniz"" dedi. Öte yandan Harvard Üniversitesi Profesörü Kenneth Rogoff’a göre ise gelişmekte olan ülke piyasaları korkulduğu kadar kırılgan değil. Etiketler: Harvard , Harvard Üniversitesi",1
"ABD Merkez Bankası’nın aldığı kararlar, piyasalarda deprem etkisi yaratırken, altın fiyatları da çakıldı. Altının ons fiyatı yüzde 2’den fazla düşerek 1.316 dolarla 2.5 yılın dibine geriledi. [PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY] piyasalarında satışlar devam ederken, dolar içeride de 1.915 TL’yi geçti. Borsa İstanbul’da düşüş yüzde 3,6’ya ulaştı.",1
"Fransız bilim insanları, her yıl iki milyon insanın virüs ve parazitlerden dolayı kansere yakalandıklarını öne sürdü. Araştırmalara göre 2008’de kanser teşhisi konulan hastaların yüzde 16’sı enfeksiyon sonrası bu hastalığa yakalanmış. [PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY]lerde oranın yüksek olduğuna dikkat çekilen çalışmaya göre, genital kanserlere neden olabilen HPV virüsü ile Hepatit B ve C virüsleri en sık rastlanan kanser nedenleri arasında.",1
"Erkekli kampanya için çektiği videoda, tiyatrocu olmasını sağlayan İngilizce öğretmeni Pesen Şentürker’in sözlerini şöyle aktardı: ""Bırak bu inşaat mühendisliği sevdasını. Bizim gibi [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY]lerde insan inşasına gerek var. İnsan inşasının ihtiyacı da sanatla oluyor. Söz ver, bana eğer bir şey olacak olursa yine de tiyatrocu olacaksın değil mi?""",0
"Çağla Şikel’in geçen hafta ""Her Şey Dahil"" programında dans ederken [PET_BOUNDARY]göğsü[PET_BOUNDARY] açılmıştı. Çok konuşulan bu canlı yayın kazası, Youtube'da ‘En Popüler Video’ kategorisinde yer aldı ve 1 milyon kez izlendi. AVUKATI DEVREDE Vatan'dan Gülşen Yüksel'in haberine göre, Görüntülerden çok rahatsız olan 2 çocuk annesi Şikel, 40’ın üzerinde internet sitesinde yer alan videolarla ilgili harekete geçti. Avukatına talimat vererek görüntülerin kaldırılmasını talep etti.",1
"""Yuh"" lama eyleminin ardından protesto edilen Antalya Vali Yardımcısı Metin Borazan, fotoğrafta vitrin mankenlerinden birinin kalçasını, birinin de [PET_BOUNDARY]göğsünü[PET_BOUNDARY] tutarken görünüyor. İddiaya göre bu fotoğraf Borazan'ın Facebook sayfasında yer alıyor. Milliyet'in haberine göre dün YGS'deki şifre iddialarını protesto için yürüyüş düzenleyen grubu tesadüfen gören Antalya Vali Yardımcısı Metin Borazan'ın elindeki fotoğraf makinesi ile bir süre grubun resimlerini çektikten sonra ""Yuh"" diye bağırmıştı.",1
"Scott Moore ve evli olduğu Thomas, aslında kız olarak dünyaya geldiler. Scott, [PET_BOUNDARY]göğüslerini[PET_BOUNDARY] aldırdı ama cinsiyet değiştirme ameliyatı olmadı. Thomas ise cinsiyet değiştirme operasyonuyla erkek oldu. Terapi grubunda buluşan ikili, 2007 yılından beri birlikte. Scott, 2009’da bir erkek arkadaşından alınan spermle hamile kaldı. Bebek, Şubat ayında doğacak. Dünyanın ilk hamile erkeği Thomas Beatie, 14 Temmuz 2008’de kızı Susan Juliette Beatie’yi dünyaya getirmişti.",1
"Emmy ödüllü aktrisin menejeri Barbara Lawrence, McClanahan'in felç geçirerek öldüğünü söyledi. [PET_BOUNDARY]Göğüs[PET_BOUNDARY] kanseri nedeniyle 1997 yılında tedavi gören McClanahan, 2009 yılında da baypas ameliyatı geçirmişti. Televizyonlarda 1980'li yıllarda gösterilen ""Altın Kızlar"" dizisinde Dorothy'i canlandıran Estelle Getty ve Sophia'yı canlandıran Estelle Getty de yaşamını yitirmişti.",1
"Erkek müşteri şifresini ATM'ye girdikten sonra kadınlardan biri [PET_BOUNDARY]göğüslerini[PET_BOUNDARY] açıyor, diğerleri de bu arada paraları alarak kaçıyordu. Fransız polisi hırsızların Paris'te bir banka şubesinde güvenlik kameralarınca görüntülendiğini ancak kadınların kimliğinin tespit edilemediğini söyleydi. Polis sözcüsü, ""Para çekenlere manzara ne kadar çekici olursa olsun makinelere odaklanmalarını öneriyoruz"" dedi. (Vatan)",1
"Las Vegas'ta sahneye çıkan Britney Spears, 'I Love Rock 'N' Roll' şarkısını seslendirdiği sırada büstiyerinin askısı açıldı. 34 yaşındaki ABD'li sanatçı, [PET_BOUNDARY]göğsünün[PET_BOUNDARY] görünmesini engellemek için eliyle sütyenini tutarak şarkı söylemeye devam etti. Sahnede bulunan dansçılar, şarkıcının imdanına yetişerek büstiyer askısını tekrar bağladı. İŞTE O ANLAR",1
"Haberin diğer fotoğrafları için tıklayın Sırp pop şarkıcısı ve dansçı Milica Pavlovic, yeni albümünün tanıtımı için 'Ami G' adlı televizyon programına katıldı. Pavlovic, giydiği derin [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli elbiseyle dikkatleri üzerine çekti. Programa damgasını vuran 25 yaşındaki güzel, mavi renkli dekolte elbisesiyle çekilen bir fotoğrafı instagram hesabından takipçileriyle paylaştı.",1
"Hadise, geçen hafta 'O Ses Türkiye' yarışmasında kardeşi Derya Açıkgöz'ün tasarımı bir elbise giymiş elbise stüdyo ışıklarının altında transparan olmuştu. 'O Ses Türkiye'de giydiği kıyafetle adından söz ettiren Hadise dün akşama da siyah dantelli ve [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli elbisesiyle damga vurdu.",1
"Nur Yerlitaş, geçtiğimiz hafta [PET_BOUNDARY]göğüs[PET_BOUNDARY] küçültme operasyonu için gittiği hastanede meme kanseri teşhisi konulması üzerine ameliyata alınmıştı. Ünlü modacı, dün hastaneden taburcu oldu. Hastane çıkışı ""Herkese çok teşekkür ediyorum. Her kadının göğüs kontrolleri yaptırmasını istiyorum"" ifadelerini kullanan Yerlitaş, bugün ise instagram'da bir fotoğraf paylaştı. ""Kır dümeni kaptan; aydınlık sabahlara, güzel insanlara, mutlu yarınlara. Durma vira"" yazılı fotoğraf 10 bin beğeni aldı.",1
"Haberin diğer fotoğrafları için tıklayın Hollywood'da akşam yemeği sonrası görüntülenen Pamela Anderson, derin [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli elbisesi ile dikkatleri üzerine çekti. Göğüs bölümü çiçek detaylı, diz boyunda pembe bir elbise tercih eden 49 yaşındaki oyuncu, formunu koruduğunu gözler önüne serdi.",1
"Eşi Harun Tan ve oğlu Beren’le birlikte Gündoğan’daki evlerine gelen Ebru Şallı, gün boyunca güneşlendi, oğluyla denizin tadını çıkardı. Bir mayo firmasına verdiği bir fotoğrafının üzerinde photoshop ile oynandığı için öfkelenen Şallı, ""O fotoğraflar 8 ay önce çekilmişti. Ama fotoğrafta [PET_BOUNDARY]göğüs[PET_BOUNDARY] bölgemde photoshop ile oynama yapılmış. Ben kendi normal halimi daha iyi ve güzel buluyorum"" dedi.",1
"Maslak Acıbadem Hastanesi’ndeki ameliyatın ardından bir hafta tedavisine devam edilen modacıya çıkışta menajer Stelyo Pipis eşlik etti. Basın mensuplarının ilgi gösterdiği Yerlitaş, ""Herkese çok teşekkür ediyorum. Her kadının [PET_BOUNDARY]göğüs[PET_BOUNDARY] kontrollerini yaptırmasını istiyorum"" dedi. Yüzlerce geçmiş olsun mesajı alan Yerlitaş’ın, sosyal medya hesabından ""Kır dümeni kaptan, aydınlık sabahlara... Güzel insanlara, mutlu yarınlara"" diye yazması dikkat çekti.",1
"Bella Hadid, geçtiğimiz hafta ""Bu kadar kilo vermek istememiştim. [PET_BOUNDARY]Göğüslerimi[PET_BOUNDARY] ve kalçalarımı geri istiyorum"" ifadelerini kullanmıştı. 20 yaşındaki güzelin, kendisi gibi ünlü bir manken olan ablası Gigi Hadid'in vücudunu kıskandığı ortaya çıktı. Rapçi sevgilisi The Weeknd'den ayrılan Bella, depresyona girdiği öne sürüldü. (Posta)",1
"Haberin diğer fotoğrafları için tıklayın Eşi Kanye West ile akşam yemeğine çıkan Kim Kardashian, bir kez daha stili ile Gündem olmayı başardı. Baştan aşağı beyazlara bürünen ABD'li yıldız, beyaz mini bir jean etek ve derin [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli beyaz bir bluz giydi. Pembe tonlarında şeffaf ayakkabılarıyla görünümünü tamamlayan Kardashian, üzerine yerlere kadar uzanan beyaz bir ceket aldı.",1
"‘Ruh eşim’ dediği Placido’yla kumsalda bir tören yapan Marsh, gelinliğiyle şaşırttı. [PET_BOUNDARY]Göğüslerini[PET_BOUNDARY] ve sırtını açıkta bırakan beyaz bir elbise giyen model rahat tavırlarıyla dikkat çekti. Marsh, sosyal medyadan paylaştığı gelinliğiyle ilgili, ""Paraşütçü tulumumu çok beğendim"" notunu yazdı.",1
"Ünlü popçu Sıla konsere, ""Kavuşmak çok güzel"" sözleriyle başladı. Sıla, şarkılarıyla olduğu kadar dans şovuyla da izleyenleri coşturdu. İlk gün derin [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli beyaz tulumuyla beğeni toplayan şarkıcı, ikinci gün de beyaz rengi tercih etti. Sıla’nın ceketi çıkarıp fırlatması büyük alkış aldı.",1
Menopoz öncesinde bazı belirtiler yaşanır ve bunlar vücudun alarm sinyalleridir. İşte menopozun bilmeniz gereken belirtileri... Sıcak basması Duygusal değişimler [PET_BOUNDARY]Göğüs[PET_BOUNDARY] ağrısı Hamile kalmada sorun yaşama Kilo değişimleri Libidonun düşmesi Düzensiz adet görme Vajinal kuruluk Eklem ağrıları İdrar yolu enfeksiyonları,1
"Hayvanlara düşkünlüğü ile bilinen Ezgi Mola, kuki ve suşi mola isimlerini verdiği köpeklerinin fotoğrafını [PET_BOUNDARY]göğsüne[PET_BOUNDARY] dövme yaptırdı. Sık sık köpekleriyle paylaşım yapan ve sokak hayvanları için de yardım çağrısında bulunan Mola, yeni dövmesinin mutluluğunu takipçileriyle paylaştı.",1
"Tuba Ünsal, Gökay Gündoğdu'nun  önceki gün gerçekleştirilen defilesine katıldı. Defileye [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli elbise ile gelen güzel oyuncu, modanın içinde olmaktan ve takip etmekten mutlu olduğunu söyledi. Evden çıkarken özel bir hazırlık yapmadığını belirten Ünsal, ""Benim için en büyük modacı annem. Anneme bir ip verin ve izleyin, onunla neler yapar. Yeni bana mayo örmüş, resmini attı. Bu yaz tatilde onun giyeceğim"" dedi. (Gecce.com)",1
"Bergüzar Korel’in, Marmaris tatiline çıkmadan önce [PET_BOUNDARY]göğüs[PET_BOUNDARY] kanseri şüphesiyle bir onkoloji hastanesinde test yaptırdığı ortaya çıktı. Tetkiklerin ardından güzel oyuncunun göğsünde iyi huylu kistler olduğu ve kanser şüphesi bulunmadığı tespit edildi. Testlerin ardından rahatlayan Korel, sonuçları aldıktan sonra ailesiyle tatile çıktı.",1
"Haberin diğer fotoğrafları için tıklayın Miami'de havanın kararmasına aldırmadan bir mağazaya giren Jennifer Lopez, giysileri ve çantaları dikkatli bir biçimde inceledi. İlerleyen yaşına rağmen formunu koruyan ve tarzından vazgeçmeyen güzel yıldızın, yine çok sevdiği derin [PET_BOUNDARY]göğüs[PET_BOUNDARY] dekolteli bir kıyafet giydiği görüldü. 46 yaşındaki oyuncu ve Casper Smart, mağazadan çıkıp el ele evlerinin yolunu tuttular.",1
"Yüzlerce kişinin Noel ayinine katıldığı bir sırada bir masının üstüne çıkan Femen üyesi Josephine Witt, üstündekileri çıkararak ""Tanrı benim"" diye bağırmaya başladı. Çıplak [PET_BOUNDARY]göğsüne[PET_BOUNDARY] de ""Tanrı benim"" diye yazan Femen protestocusu çevredekilerin müdahalesiyle kiliseden çıkarılabildi.",1
"Inna Şevçenko adlı Ukraynalı Femen kadını, Teksas'ta uygulanan kürtaj yasağını protesto etmek için Austin Belediye Binası'nın önünde soyunarak elindeki İncil'i parçaladı. Femen kadını çırılçıplak soyunup İncil'i parçaladı  -  VİDEO Kürtaj yasağının ardında dini gerekçeler yattığını belirten Femen üyesinin [PET_BOUNDARY]göğsünde[PET_BOUNDARY] ""Sizin İncil'iniz benim vajinamı kontrol edemez"" yazdığı görüldü.",1
"The Doctors dizisinin setinde konuşan Beatie, karısı Nancy’yle, ""evliliklerinin kötü giden bir döneminde olduklarını"" söyleyerek, ""Şu anda ayrıyız"" ifadesini kullandı. Mastektomi ile [PET_BOUNDARY]göğüslerini[PET_BOUNDARY] aldıran, vajinası ve kadın üreme sisteminin sağlayan organları koruması nedeniyle çocuk doğurabilen Beatie, bu sayede çocuk doğurabilmişti. Ancak Beatie, geçen süre içerisinde geçirdiği yeni operasyonlar ve sürekli devam eden tedavisiyle, artık erkeklik sürecini tamamladı.",1
"Karşılaşmanın 42.dakikasında Emre Öztürk ile girdiği hava topu mücadelesinde yere ters basan Salih Dursun, acı içinde yerde kaldı. Salih Dursun'un kaburgasını tuttuğu görülürkeni yıldız futbolcu maça devam edemedi. Ciddi bir sakatlık geçiren Salih'e ambulansla hastaneye kaldırıldı. Salih'in sağlık ekibine nefes almakta güçlük çektiğini belirttiği ve ilk müdahalenin ambulansta yapıldığı açıklandı. Oyuncunun [PET_BOUNDARY]göğüs[PET_BOUNDARY] travması geçirdiği öğrenildi.",0
"İstanbul'un Sultangazi ilçesine bağlı Gazi Mahallesi'nde dün akşam olaylar çıktı. İbrahim Kaypakkaya anması yapmak isteyen grup ile polis arasındaki olaylar sırasında, yaşananları evinin balkonundan takip eden Pınar Gemsiz [PET_BOUNDARY]göğsüne[PET_BOUNDARY] isabet eden kurşunla yaşamını yitirdi. Görgü tanıkları, Gemsiz'in polisin kullandığı akrepten ateş açılması sonucu vurulduğunu aktarırken, olayla ilgili soruşturma başlatıldı.",0
"Mimar Sinan Mahallesi'nde bulunan Mimar Sinan İlkokulu'nda 2 el silah sesi duyuldu. Bunun üzerine içeri girenler, aynı okulda 21 yıldır memur olarak görev yapan Serap Fırat (41) ve hizmetli Ahmet Ateş'in (43) cesetleriyle karşılaştı. Yapılan ilk inceleme sonucunda, yanında av tüfeği bulunan Ahmet Ateş'in, Serap Fırat'ı öldürdükten sonra aynı silahla [PET_BOUNDARY]göğsüne[PET_BOUNDARY] ateş ederek yaşamına son verdiği belirlendi. Olay yeri inceleme ekipleri, Ateş'e ait araçta da inceleme yaptı.",0
"Sarı lacivertli ekip bugün öğleden sonra sürpriz ve önemli bir sponsorluk anlaşmasını kamuoyuyla paylaşacak. Anlaşmanın detayları sır gibi saklanırken anlaşmanın Yandex ile olacağı ve kulübe önemli bir ekonomik getiri sağlayacağı belirtiliyor. Sarı lacivertli kulüp daha önce Şükrü Saracoğlu Stadyumu'nun isim hakkı ve forma sırt reklamı için Ülker, Avrupa maçlarındaki forma [PET_BOUNDARY]göğüs[PET_BOUNDARY] reklamı içinse THY ile anlaşmaya varmıştı.",0
"Spor Toto Süper Lig'de bitime 6 hafta kala şampiyonluk mücadelesi heyecanlı bir şekilde devam ederken, sezon sonu ipi kimin [PET_BOUNDARY]göğüsleyeceği[PET_BOUNDARY] merakla bekleniyor. Lider Beşiktaş'ın 61, ikinci sıradaki Galatasaray 61 ve üçüncü sıradaki Fenerbahçe'nin 60 puanı bulunan zirve yarışı için İddaa şampiyonluk oranlarını açıkladı. İddaa, ikinci sıradaki Galatasaray'ı 2,35'lik oranla şampiyonluğun favorisi olarak belirledi. Beşiktaş ile Fenerbahçe ise 2,45'lik oranlarıyla Galatasaray'ın gerisinde yer aldı.",0
"Kırım’ın başkenti Simferepol’deki parlamento binası önünde savaş karşıtı bir gösteri düzenleyen FEMEN üyeleri, Rusya Devlet Başkanı Vladimir Putin’i protesto etti. [PET_BOUNDARY]Göğüslerinin[PET_BOUNDARY] üzerinde ‘Putin’in Savaşını Durdurun’ yazan FEMEN aktivistlerini, Kırım İçişleri Bakanlığı’na bağlı ‘öz savunma güçleri’ engellenmek isteyince arbede yaşandı. FEMEN EYLEMİNDEN KARELER",0
"Olay saat 14.00 sıralarında Milli Egemenlik Caddesi üzerinde meydana geldi. Van Emniyet Müdürlüğü Terörle Mücadele Şubesi ekipleri, şüphelendikleri 2 kişiyi takibe aldı. Takip edildiklerini fark eden PKK'liler polislere ateş açtı. İlk ateşle 1 polis [PET_BOUNDARY]göğsünden[PET_BOUNDARY] ağır yaralanırken, PKK'lilerden biri ölü ele geçirildi, diğeri yaralı yakalandı. Silahlı saldırıda ağır yaralanan polis memuru Yusuf Diri, kaldırıldığı özel hastanede şehit oldu.",0
"Merkez Karatay ilçesi Emirgazi Mahallesi Ahmet Hamdi [PET_BOUNDARY]Göğüs[PET_BOUNDARY] Caddesi'nde, çocuklar arasında tartışma çıktı. Ailelerin de müdahalesiyle kavgaya dönüşen olayda Recep Esen (22) bacağından, Selim Esen (26) ise elinden bıçakla yaralandı. Yakup Esen (45) de darp edildi. Yaralılar, Konya Eğitim ve Araştırma Hastanesinde tedavi altına alındı. Olay yerine gelen polis yaşanan gerginliği sona erdirmek için yoğun çaba harcadı. Başlatılan soruşturma sürüyor.",0
"Vodafone Arena ile beraber yeni sezona daha güçlü planları içinde olan Beşiktaş, forma sponsorunu da değiştirecek. Geride kalan sezonda formanın [PET_BOUNDARY]göğüs[PET_BOUNDARY] reklamında Toyota yer alıyordu. Yeni sezonda ise siyah - beyazlıların ana sponsoru olan Vodafone reklamı formada yer alacak. Beşiktaş’ın bu doğrultuda yeni forması da sosyal medyaya sızdı. Klasik çubuklu formanın farklı dizaynı göze çarpmakta. İşte Beşiktaş'ın yeni sezonda giyeceği iddia edilen o forma: (Eurosport)",0
"Edinilen bilgiye göre, Kerpe Miço koyunda ceset gören vatandaşlar, durumu jandarmaya bildirdi. Olay yerinde inceleme yapan ekipler, kafası ve kolları bulunmayan bir ceset buldu. Yapılan incelemede, uzun süre denizde kalması nedeniyle sadece [PET_BOUNDARY]göğüs[PET_BOUNDARY] bölgesinde deri dokusu bulunan cesedin kimliği tespit edilemedi. Ceset, otopsi yapılmak üzere İstanbul Adli Tıp Kurumuna gönderildi.",0
"Alınan bilgiye göre, Uşak - Ankara karayolu [PET_BOUNDARY]Göğem[PET_BOUNDARY] yol kavşağında Ankara'dan İzmir yönüne giden Ekrem Yaral'ın (46) kullandığı 06 SDN 81 plakalı TIR, tekstil firmasında çalışan işçileri taşıyan Yüksel Şahin (42) yönetimindeki 64 S 0054 plakalı minibüsle çarpıştı. Kazada, Yüksel Şahin ile minibüste bulunan 12 işçi yaralandı. Yaralılar ambulanslarla Uşak Devlet Hastanesi'ne kaldırıldı. Jandarma kazayla ilgili soruşturma başlatırken, yaralıların hayati tehlikesinin bulunmadığı öğrenildi.",0
"Genelkurmay Başkanlığı, Bingöl'ün Genç İlçesi'nde yaşanan olayla ilgili yaptığı açıklamada, ""Bölücü terör örgütü mensubu teröristler tarafından bir vatandaş, eylemlere katılmadığı gerekçesiyle [PET_BOUNDARY]göğsünden[PET_BOUNDARY] vurularak ağır yaralanmıştır. Yaralı vatandaş Devlet Hastanesi'ne sevk edilmiş; olayla ilgili adli işlem başlatılmıştır"" denildi. Genelkurmay Başkanlığı, Bingöl'de 2 PKK'linin de yakalandığını ve haklarında adli işlemin sürdüğünü belirtti.",0
"Orgeneral Hulusi Akar'ın giydiği yeni tasarımda, ABD ordusunda kullanıldığı gibi omuzdaki rütbenin sağ [PET_BOUNDARY]göğüse[PET_BOUNDARY] takıldığı görüldü. Sağ göğüs üzerinde artık rütbe, birlik ve soyadı yer alacak. Bununla birlikte sol göğüste bröveler durmaya devam edecekken, kollarda Türk Bayrağı yer alacak. Fotoğraf: Arşiv",0
"İkizce Taburu Nizamiyesinde nöbet tutan bir askerin, çocuklarla şakalaşması sırasında silahı ateş aldı, Ahmet A. (12), [PET_BOUNDARY]göğsünden[PET_BOUNDARY] yaralandı. Şırnak Devlet Hastanesi'ne kaldırılan Ahmet A. ilk tedavisinin ardından, askeri helikopterle Diyarbakır'a gönderildi. Ahmet A.'nın sağlık durumu ciddiyetini korurken; olayla ilgili soruşturma başlatıldı.",0
"Ayazaağa Mahallesi Şehit İlhan Yurt Sokak'ta, gece saatlerinde bir apartmanda silah sesi duyan vatandaşlar, binanın girişinde hareketsiz yatan genci gördü. Olay yerine polis ve sağlık ekipleri sevk edildi. Silahla [PET_BOUNDARY]göğsünden[PET_BOUNDARY] vurulduğu belirlenen 17 yaşındaki D.Ş, kaldırıldığı Maslak Acıbadem Hastanesi'nde müdahaleye rağmen kurtarılamadı. Olayla ilgili 2 kişinin ifadesine başvuruldu. Soruşturma sürdürülüyor.",0
"Adnan Menderes Bulvarı'ndaki bir evden silah sesi gelmesi üzerine çevredekiler polise haber verdi. Eve giden polis, A.B'nin birahanede garson olarak çalışan, birlikte yaşadığı Bahar A'yı  (29) av tüfeğiyle vurarak öldürdükten sonra [PET_BOUNDARY]göğsüne[PET_BOUNDARY] ateş ederek intihar girişiminde bulunduğunu belirledi. Ağır yaralanan A.B, Bergama Devlet Hastanesi'ne kaldırıldı.",0
"Evli ve 2 çocuk babası oyah Ahmet Iskal, evde kimsenin olmadığı bir sırada av tüfeğiyle [PET_BOUNDARY]göğsüne[PET_BOUNDARY] bir el ateş etti. Silah sesi üzerine eve gelen yakınları, Iskal’ın cansız bedeniyle karşılaştı. ""Ölümümden kimse sorumlu değildir"" diye not bırakan Iskal’ın cesedi, otopsi için Adana Adli Tıp Kurumu’na gönderildi. Olayla ilgili soruşturma başlatıldı.",0
"Aralarında Jüri Başkanı Kadir İnanır'ın  da bulunduğu Ulusal Uzun Metrajlı Film Yarışması'nın jüri üyelerini Antalya Havaalanı'nda, Antalya Büyükşehir Belediyesi Genel Sekreteri Mehmet Rıfkı Alptekin'in  yanı sıra, sanatçılar Sümer Tilmaç ve Coşkun [PET_BOUNDARY]Göğen[PET_BOUNDARY] karşıladı. Havalimanındaki yurttaşlar, Jüri Başkanı Kadir İnanır'a büyük ilgi gösterdi.",0
"Demet Akalın, [PET_BOUNDARY]göğsündeki[PET_BOUNDARY] kist nedeniyle ameliyat olan ünlü modacı Nur Yerlitaş’ı hastanede ziyaret etti. Göğsünde kist tespit edilen ünlü modacı Nur Yerlitaş, ameliyat oldu. Ünlü modacıyı hastanede ziyaret eden Demet Akalın, Nur Yerlitaş’ın fotoğrafını İnstagram hesabından paylaştı. Akalın, fotoğrafın altına şunları yazdı: ""Serdar hocamla, Nurellam kontrolde. O kötü kelimeyi lütfen yazmayın, morali bozuluyor Nurumun. Her şey çok güzel olacak, dostları yanında.""",0
"Süpermen'in çıkan ilk çizgi romanı 2 hafta önce satışa çıkarılmıştı; açık artırmaya 89 kişi teklif sundu. Dergiyi alanın da satanın da kimliği açıklanmadı. 1938'de dergi, 10 sente satılıyordu. Kripton gezegeninden gelen Süpermen, dergi kapağında korku dolu gözlerle kaçışan insanların arasında, [PET_BOUNDARY]göğsünde[PET_BOUNDARY] S harfi, üzerinde mavi kostüm ve kırmızı peleriniyle yeşil bir otomobili kaldırıp fırlatmaya hazırlanırken görülüyor. Süpermeni, Jerry Siegel ve Joe Shuster adlı iki Amerikalı genç çizmişti.",0
"Başbakan Recep Tayyip Erdoğan, rahatsızlığı bulunan sanatçı Murat [PET_BOUNDARY]Göğebakan[PET_BOUNDARY]'ı ziyaret etti. Başbakan Erdoğan, Haliç Kongre Merkezi'ndeki programın ardından Göğebakan'ın Levent Binbirçiçek Sokağı'ndaki evine geldi. Erdoğan, Göğebakan'a yaklaşık 50 dakika süren bir ziyarette bulundu. Çıkışta, AKP üyesi olduğunu söyleyen bir kişiyle tokalaşan Erdoğan, AKP Genel Başkan Danışmanı Binali Yıldırım ile bir süre konuştuktan sonra buradan ayrıldı.",0
"ABD'nin New York kentinde, 'tap' müzik şarkıcısı T.I'nın konser verdiği salon kana bulandı. İlk gelen bilgilere göre, binden fazla kişinin bulunduğu Irving Plaza konser salonunda meydana gelen silahlı saldırıda, [PET_BOUNDARY]göğsünden[PET_BOUNDARY] vurulan bir kişi yaşamını yitirdi, biri kadın üç kişi de yaralandı. Salonda büyük paniğe yol açan saldırının ardından, salona giriş ve çıkışlar durduruldu. Polis saldırganı aramayı sürdürüyor.",0
"İddiaya göre, Mecidiyeköy Metro istasyonu içerisindeki tuvaletlerin yanında bir grup arasında tartışma çıktı. Henüz kimliği belirlenemeyen kişiler, tekstil sektöründe çalıştığı ve açık öğretim öğrencisi olduğu belirtilen 19 yaşındaki Uğur Fakılı'yı bıçakla [PET_BOUNDARY]göğsünden[PET_BOUNDARY] yaraladı. Ağır yaralanan Uğur Fakılı, ambulansla Şişli Etfal Eğitim ve Araştırma Hastanesi'ne kaldırıldı. Ameliyata alınan Fakılı, tüm müdahalelere rağmen kurtarılamadı. Polis, zanlıları yakalamak için soruşturma başlattı.",0
"Bir süredir tedavi gördüğü Mehmet Akif Ersoy [PET_BOUNDARY]Göğüs[PET_BOUNDARY] Kalp ve Damar Cerrahisi Eğitim ve Araştırma Hastanesinden cezaevine sevk edilen Mehmet Haberal'ın  içinde bulunduğu ambulans, iki jandarma eskort aracıyla birlikte Silivri Ceza İnfaz Kurumları Yerleşkesine giriş yaptı. Haberal'ın bu geceyi 4 No'lu cezaevinde geçireceği öğrenildi.",0
"Çok hızlı yemek yemek, aşırı alkol ve sigara kullanmak hıçkırığa neden olabilir. Hıçkırık, [PET_BOUNDARY]göğüs[PET_BOUNDARY] boşluğu ile karın boşluğunu birbirinden ayıran ve diyafram adı verilen kasın istem dışı kasılmasını takiben ses tellerinin bulunduğu gırtlak bölgesinin aniden kapanmasıyla oluşur ve bu sırada bir 'hık' sesi duyulur. Dakikada 10 - 30 kez tekrarlayabilen bu kasılmalar diyaframdan başka kaburgalar arasındaki kaslarda da saptanabilir.",0
