,text,label
10,"İngiltere’de Tressa Middleton adlı kız çocuğu ergenliğe erken ulaştı. Tressa henüz 11 yaşındayken partide sarhoş olup bir delikanlıyla [PET_BOUNDARY]cinsel ilişkiye girdi[PET_BOUNDARY]. Bu ilişkiden hamile kalan Tressa 12 yaşında anne oldu. Tressa ve kızı, sosyal hizmetler kurumuna alındı. Sonra bir aile, bebeği evlat edindi.Şimdi 16 yaşında olan Tressa feryat etti: Doğumdan sonra bunalıma girip alkol ve uyuşturucu kullandım. Kızımı görmem yasaklandı. Tressa ve bebeği Yasak kaldırılsın. Evlat hasreti çekiyorum. POSTA",1
406,". Derdin, tasan kalmadıysa eğer, seni tahtırevanla taşırlar der. Ama dikkat et o tahtırevan dört kollu olur. Seni [PET_BOUNDARY]dört kolluyla[PET_BOUNDARY] dertsiz tasasız yere götürüyorlar. Yani şunu diyor babam, hayatta derdin olacak, tasan olacak, gayen olacak en",1
909,zamanlarda seks oyuncaklarım ile kendimi tatmin ediyorum. Görüntülü arayan beyleri çıldırtacak görüntüler ile [PET_BOUNDARY]tahrik etmesini[PET_BOUNDARY] seviyorum. Bunu ilk kez arayan kişilerde yapmıyorum. Telefonumda kayıtlı olan ve sürekli müşterilerime bu tür güzel,1
351,", kadrolu ve sezonluk olmak üzere bin 200 çalışanı ile kapsamlı ve yapılandırılmış bir ağ olarak faaliyet gösteriyor. [PET_BOUNDARY]Fındık kırma[PET_BOUNDARY], seçme ve işleme açısından üretim kapasitesi oldukça yüksek ve önümüzdeki yıllarda şirketin büyümesini",0
827,"karşılanmadığını söyledi. Yemek, su ve kullanmaları gereken ilaçların kendilerine verilmediğini, yine [PET_BOUNDARY]tuvalet ihtiyaçlarının karşılanmadığını[PET_BOUNDARY] söyledi. Babam bu yolculuğun canlarına kasıt olduğunu ve 'belki yolda ölürsünüz' anlayışı güdüldüğünü söyledi""",0
118,"""Örn;""""Sıla'yı öldürseydim bir onun canını alırdımAma Sıla [PET_BOUNDARY]iki canlı[PET_BOUNDARY]!Onu öldürmek demek  doğmamış bebeğimi de öldürmek demek....""",1
611,zorunda olunduğu göz önüne alındığında ise her an abdestli olmaları gerektiği için ve en ufak bir erekte olma hali [PET_BOUNDARY]abdesti bozacağı[PET_BOUNDARY] için mastürbasyonun İslam'daki yeri hakkında bir fikre sahip olunabilir. [box_light]Günümüzde Kadın ve Erkek,0
982,"çıkarma peşindedir... "" Haklısınız sayın savasen yalnız eksik olan şu M.Kazankaya(islamoğlu) o çeviriyi nerden [PET_BOUNDARY]aşırdığı[PET_BOUNDARY] incelenirse sanırım vardığım sonuç ortaya çıkacaktır. Problem oda değil, şayet bahismevzu arkadaşımız çeviriyi",1
906,"ettiğini dile getirdi. Almanya'da seçim propagandası yapılmasına izin verilmemesinin destekçilerini sadece [PET_BOUNDARY]tahrik ettiğini[PET_BOUNDARY] savunan Çavuşoğlu, bu seçimlerden de 16 Nisan referandumuna benzer bir sonucu elde edeceklerine inandıklarını",0
952,"boyaya daldırdıktan sonra tuval üzerinde çeşitli kıvrımlarla gezdirin. Bu metodda en çok piyanistler ve [PET_BOUNDARY]eli uzun[PET_BOUNDARY] yankesiciler başarılı olmaktadırlar. Ankara'da ""karargâhlar"" kurmaya başlayan MSP,RAHAT KOLTUK YARIŞINDA",1
655,"yayın yaparak, ağlayarak çeşitli yalanlar, iftiralarla rahatlıkla linç etmekteler. Bu insanlara inanan o kadar çok [PET_BOUNDARY]saf[PET_BOUNDARY] insan var ki. Kimse meydana geldiği iddia edilen olayı detaylı araştırmayı düşünmüyor, hemen para gönderiyor,",1
825,"ileride yapacağımız çalışmalar medeniyete ışık tutacak. Yine Boncuklu Höyük'te insanların 10 bin 300 yıl öncesinde [PET_BOUNDARY]tuvalet ihtiyacını karşılamak[PET_BOUNDARY] için bir çukur kazdığını ve bunun için ayrı bir alan inşa ettiklerini görüyoruz. "" ""Buradaki toplumun Güneydoğu",1
801,". Tarifinizde limon kabuğu varsa aynı tarifi bir de lime ile deneyin, bizce daha memnun kalacaksınız. Eti sıkı ama [PET_BOUNDARY]eli sıkı[PET_BOUNDARY] değil. Kendisi çekirdeksiz bir meyve ve limona göre bir çıt daha az sulu taklidi yapıyor. Kanmayın! Sadece eti limona göre",0
121,Yani gebenin [PET_BOUNDARY]iki canlı[PET_BOUNDARY]  için yemesi gerekmemektedir.,0
978,"bir manzara çıktı.. Uzun zamandır ortalarda gözükmeyen şarkıcı önceki gün çıktığı gece gezmesinde alkol duvarını [PET_BOUNDARY]aşırınca[PET_BOUNDARY] yine olay çıkardı. ?Ansızın? isimli albümüyle beğeni kazanan Banu Zorlu, Yıldız Tilbe?nin Flash Tv?de yayınlanan ?",0
968,"yavrularıyla... Kuşlar ekmekleri bırakıp böceklere dadandı, kediler birkaç kuş kaptı, kargalar yavru kedileri [PET_BOUNDARY]aşırdı[PET_BOUNDARY]. Adam irkildi, kendine geldi. Yaşam döngüsü içinde her şeyin bazen av bazen de avcı olduğunu hatırlayıp av olmaktan",1
379,"vaka olarak kaleme almadan edemedim. İlk vaka şöyledir: Birbirini kesen çift yönlü trafik akışına açık iki yol, yani [PET_BOUNDARY]dört kollu[PET_BOUNDARY] bir kavşaktan bahsediyorum. Bir kolun kavşağa girişinde tali yol olduğunu gösteren ""DUR"" levhası sağdan ilerleyen",0
393,"olmasın çocuk diyecek kadar inceydi. Türkiye'nin yollarının çoğunda emeği olduğu halde, biz tanıyanlar da [PET_BOUNDARY]dört kolluya[PET_BOUNDARY] binince, kimse hatırlamayacak Halil Efendi'yi. Tarihe geçmeyecek. Hakkında araştırmalar yapılmayacak. Çok çok,",1
907,"ı, 1994 yılında Bingöl'de yaptığı konuşmayla 'halkı ırk ve din farklılığı gözeterek, kin ve düşmanlığa açıkça [PET_BOUNDARY]tahrik ettiği[PET_BOUNDARY]' gerekçesiyle 1 yıl hapis cezasına mahkum etti. 2000 İstanbul 6 No'lu DGM, şarkıcı Ahmet Kaya'yı 1993 yılında Berlin'",0
679,"alanına giren hususlar; sarf ilmi ve bu ilmin öğretimde nahivden önceye alınması, iştikak ve çeşitleri, idgam, [PET_BOUNDARY]üç harfli[PET_BOUNDARY] fiillerin gruplandırılması, isim-fiiller, kelimede değişiklik (i'lâl), ziyade, hazif, bedel ve ivaz gibi sarfla",0
129,"""Birincisi  dün sabah Tel Aviv yakınlarında, diğeri de bundan 40 dakika sonra  Batı Şeria'da düzenlenen saldırılarda, [PET_BOUNDARY]iki canlı[PET_BOUNDARY] bomba dahil 4 kişi öldü , 14 kişi yaralandı.""",0
418,"çocukluğumda ""tuvalet"" sözcüğü pek bilinmezdi. Tuvalet, zengin kadınların balolarda giydikleri giysinin adıydı. [PET_BOUNDARY]Hacet görülen[PET_BOUNDARY] o yere ""ayakyolu, memişhane, kenef, kademhane, apteshane"" gibi pek çok ad verilirdi ya da düpedüz ""hela"" denirdi. """,1
983,copy paste bazlı bir kolaj yapmış olmam bir noktada bağışlanamaz. ama bunun alıntı yapılan yazarların bilgilerini [PET_BOUNDARY]aşırmak[PET_BOUNDARY] amacı taşımadığını belirterek konu edilen sözcüğün ve türevlerinin detaylı anlamının sözlükteki ekşikliğinin,1
59,"IHA Türkiye Spor Yazarları Derneği (TSYD) eski başkanlarından Onur Belge hayatını kaybetti. TSYD eski başkanlarından, gazeteci ve spor yazarı Belge’nin ani bir kalp krizi sonucu [PET_BOUNDARY]hayata gözlerini yumduğu[PET_BOUNDARY] öğrenildi. Onur Belge’nin cenazesi yarın Kınalıada Camisi’nde ikindi vakti kılınacak cenaze namazının ardından toprağa verilecek. Etiketler: spor , Onur Belge , İstanbul Haberleri « önceki haber sonraki haber »",1
306,457154        Hastanın [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımına geri dönmesini engellemeyi ve kişiyi maddeden uzak tutmayı amaçlayan tedavilerdir.,1
932,"bara giderseniz dans ederken aranızdan kara kedi geçebilsin"" gibi uyarı levhaları... Ailenin diğer fertleri... [PET_BOUNDARY]Cici anne[PET_BOUNDARY] ile düştükleri halleri... İsyan eden çocuklar... bizde olmayacağını düşünmüştüm, ilginç bir yarışma...sonuç her",1
713,benim için bir fatiha üç ihlas okurmusunuz Pelin kardeşim Allah razıolsun benim dedimi düşmanım bile yaşamasın [PET_BOUNDARY]üç harfli[PET_BOUNDARY] şeytanlar benimle uğraşıyor 10 yıldır çekiyorum kurtulamadım Asiye kardeşim hayırlı akşamlar. Kalpler ancak,1
189,"Genelkurmay Başkanlığı'nın internet sitesinde verilen bilgiye göre Bitlis'in Merkez ilçesi Döşkaya köyü bölgesinde, güvenlik güçlerince 29 Ekim günü gerçekleştirilen faaliyet sırasında, bölücü terör örgütü mensuplarınca Amonyum ve Potasyum nitrat kullanılarak hazırlanmış ve Bitlis  -  Siirt karayoluna 750 metre mesafede toprağa gömülerek gizlenmiş, 90 kiloluk patlayıcı [PET_BOUNDARY]madde[PET_BOUNDARY] bulundu. Bulunan patlayıcı maddenin imha edildiği bildirildi.",0
536,". Şangır şungur, bir şey devrilir ya, öyle söyledi Nazmi. Hamit'in elindeki fener, Nazmi'nin elindeki balyoz yerde. [PET_BOUNDARY]İyi saatte olsunlar geldi[PET_BOUNDARY], diye tir tir titriyorlarken, dışardan bir ses daha duymuşlar. – Ne sesi abi? – Felak-Nas okuyormuş biri. Benim",1
215,"Karagülle'nin cenazesi, Hatay'ın Yayladağı ilçesindeki Merkez Hacı Hüseyin Camisi'ne getirildi. Burada kılınan cenaze namazının ardından Karagülle'nin [PET_BOUNDARY]naaşı[PET_BOUNDARY], ilçe mezarlığında toprağa verildi. Cenaze törenine Karagülle'nin yakınları, Vali Yardımcısı Ahmet Ertan Yücel, İlçe Garnizon Komutanı Piyade Binbaşı Yücel Çetinkaya, Belediye Başkanı Mehmet Kalkan, İlçe Jandarma Komutanı Üsteğmen Fazlı Kaplan, İlçe Emniyet Amiri Akif İbrahim Yörük, İlçe Müftüsü Mehmet Güneş ve vatandaşlar katıldı.",1
683,"bir mektup yazdım çaresiz. İki gün sonra hâlâ yanıt gelmeyince doğrudan belediyeyi aradım. Şuan adı aklıma gelmeyen [PET_BOUNDARY]üç harfli[PET_BOUNDARY], belediyenin yardım biriminin telefonunu verdiler. Orayı aradığımda bir bayan açtı telefonu. Durumu izah ettim",0
665,"biriymiş. Bir gözünü diğer gözünden kıskanırmış ve çok da çekemez bir yapısı varmış... Keloğlan o kadar masum, o kadar [PET_BOUNDARY]safmış[PET_BOUNDARY] ki, ca nım ciğerim diyerek sevmekte olduğu Hüsem'in bu çok çirkin huyunu bilmezmiş. Kendisi gibi bilirmiş. Anası ile",0
971,", Bitlis'in Matematik Konumu Nedir, Cafe Rose Denizli, PEYNİRLİ çörek Tarifi | Hatice Mazı, Felek vurdu derdim baştan [PET_BOUNDARY]aşırdı[PET_BOUNDARY] Ben sözümle sözüm diliyle küstü Gözüm görmez etti yönüm şaşırdı Ben gözüme gözüm seliyle küstü Canımı yağ beleş ettim",0
585,"olabilir. Ayrıca yayılmacı erken Hıristiyan kültürün çok tanrılı dinlere ait eserleri ortadan kaldırma gayretine [PET_BOUNDARY]kurban gitmiş[PET_BOUNDARY] olabilirler. Her ne olursa olsun, sonuçta yazıldıktan iki bin yıl sonra, satirik dramalardan biri bu maceralı",0
833,"inerken itilir, kakılır, kantinden alışveriş yapmak isterse zorlanır. Tuvalete giderlerse, sıraya girmekte [PET_BOUNDARY]ihtiyaçlarını gidermekte[PET_BOUNDARY] sıkıntı çekerler. Zaten teneffüsler beş-on dakikadır. Küçükler, bu sürelerde büyüklerin baskısından birçok",1
51,"İHA Erdal Eren’in annesi Şadan Eren, bir süredir tedavi gördüğü Ankara’da [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. 100.000  Sanal Para ve Eğitim Rehberi ile Forex’i Ücretsiz Öğrenin! 2016 Yılı 4.Çeyrek Kâr / Zarar Oranı: %18  /  %82 Etiketler:",1
832,"nda yapılan Türkiye şampiyonasında,sporculardan tuvalet için para istenince,tekvandocular salon dışında [PET_BOUNDARY]ihtiyaçlarını giderdiler[PET_BOUNDARY]. Ercan Alman Hoca ile Milliyet yazarı Prof.Fevzi Aksoy,Fenerbahçe-Galatasaray maçını konuştu.vBizim sinirimiz",1
131,"""Atlar istediği kadar kusursuz ve hızlı olsun, jokeyler istediği kadar dünyanın  en büyük isimleri olsun, [PET_BOUNDARY]iki canlı[PET_BOUNDARY] arasında yapılan geçici kader birliğinin  mutlu sona ermesi için mutlaka ama mutlaka psikolojik köprüler gerekir.""",0
335,"""Mercimeği fırına vermek"" deyim olmuş ve gizlice anlaşıp, evlenmek anlamında kullanılmaya başlamış. Biz şimdi [PET_BOUNDARY]mercimeği fırına vermeyip[PET_BOUNDARY] semizotuyla pişiriyor, yemeğimizi deyimleştirmesek de afiyetle yiyoruz Tarif: 1 saat süre ile kaynar suya koyup,",0
860,"nedenine, taşikardili kişinin yaşına, genel sağlığına ve diğer faktörlere bağlı olarak değişir. Tedavinin amacı; [PET_BOUNDARY]inme[PET_BOUNDARY] riskini en aza indirmek, kalp hızı kontrolü sağlamak ve normal kalp ritmini geri getirmektir. Bu amaç için yapılması",1
347,başka bi dünya nasıl desem koşullar ne olursa olsun seveceksin vazgeçmeyeceksin ....... emekliliğinde de s2nde [PET_BOUNDARY]fındık kıracaksın[PET_BOUNDARY] anlatılmaz yaşanır dostum iyi düşün iyi karar ver... sendeki bu imkân bende olsa kesinlikle askeriye derdim Babam da,1
120,"""Kız nişanlı, gelin [PET_BOUNDARY]iki canlı[PET_BOUNDARY].""",1
913,"sövmeyiniz ki, onlar da hınç ve inatla Allah'a sövmesinler. "" (En'am:108) ayetini bilmiyor musunuz? İslâm'da [PET_BOUNDARY]tahrik etmek[PET_BOUNDARY], bir kötülüğe sebep olma o kötülüğü yapmak gibidir. İslâm'da tebliğ vardır, sövmek, hakaret, dil uzatmak insanları",0
146,"Hülya Avşar, Atv'de Okan Bayülgen ve Hıncal Uluç' un jüri olarak yer aldığı 'Çek Bakalım' adlı yeni programda yine jüri üyeliği yapacak. Temmuz sonunda Atv'de ekrana gelecek programda sosyal medyadaki kısa videolar Okan Bayülgen, Hıncal Uluç, Hülya Avşar üçlüsü tarafından değerlendirilecek. Avşar geçtiğimiz haftalarda TNT'de sunduğu şov programının sezon finalini yapmış ve kanalın yeni yayın dönemi atağına [PET_BOUNDARY]kurban gittiği[PET_BOUNDARY] öne sürülmüştü.",0
930,"kadını öldürüp kendisini tren köprüsünden sahil kayalıklarına atar. Oraya gelen Doktor yüzüğü anımsar gibi oluyor. [PET_BOUNDARY]Cici anne[PET_BOUNDARY] yardım eder; ""O senin annendi Haldun. "" Yüzük, nişanlısı Nermin'in parmağına takılır. ""Düğünden vazgeçildi. Düğüne",1
298,823143        Son yıllarda özellikle gençlerin esrar ya da benzeri [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımı da ruhsal hastalıkları tetiklemektedir.,1
648,"olsun. Ecel büker belimizi, Söyletmez hiç dilimizi, Hasta iken hâlimizi, Soranlara selam olsun. Tenim ortaya açıla, [PET_BOUNDARY]Yakasız gömlek[PET_BOUNDARY] biçile, Ölünce ılık su ile, Yıkayana selam olsun. Mevt şerbeti içilince, Beyaz kefen biçilince, Bir yerimiz açılınca",1
317,", SEÇKİN(Kapanan) Eczanesi sahip ve mesul müdürü değerli meslektaşımız Ecz. Sezai SEÇKİ yakalandığı [PET_BOUNDARY]amansız hastalığa[PET_BOUNDARY] yenik düşerek 29.04.2021 tarihinde vefat etmiş ve defnedilmiştir. Özellikleri: Cihazda göze çarpan özelliklerin",1
119,• Teorik olarak [PET_BOUNDARY]iki canlı[PET_BOUNDARY] aşı ya  aynı anda yapılmalı ya da aralarında en az 1 ay olmalıdır.,1
216,"Salık'ın cenazesi, Adana Adli Tıp Kurumu'nda yapılan otopsinin ardından yakınları tarafından alınarak İskenderun Devlet Hastanesi morguna getirildi. Salık'ın [PET_BOUNDARY]naaşı[PET_BOUNDARY] daha sonra hastaneden alınarak cenaze namazının kılınacağı İskenderun Kaptan Mehmet Paşa Camii'ne getirildi. Cenaze töreninde Salık'ın çocukları tabuta sarılarak göz yaşları döktü. Hatay Müftüsü Mustafa Sinanoğlu'nun kıldırdığı cenaze namazının ardından Salık'ın naaşı Çankaya Mezarlığı'nda toprağa verildi.",1
488,", kutlamalar, ressam doktorlar, idealist hemşireler, alımlı ve güzel hasta kadınlar, kibar ama hasta beyefendiler, [PET_BOUNDARY]ince hastalıktan[PET_BOUNDARY] yitip giden çocuk yaşta gençler var. Ölmeden önce okunacak eserler arasında bulunan Büyülü Dağ'ın iki cildini de",1
288,420281	Genç yaşının dezavantajına [PET_BOUNDARY]kurban gitti[PET_BOUNDARY].,0
105,"IHA Tekirdağ merkez ilçe Süleymanpaşa Belediyesi tarafından Ramazan ayı boyunca yaklaşık bin 500 kişiye erzak yardımı yapıldı. Muhtar aracılığıyla belirlenen [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] vatandaşlar, erzak yardımı yapılarak Ramazan ayında yüzleri güldürüldü. Süleymanpaşa Belediyesi tarafından yapılan yardımların doğru yere ulaşması için 'Bir elin verdiğini diğer elin görmemesi' mantığıyla yapıldığı belirtildi. Etiketler: Tekirdağ , Ramazan , Tekirdağ Haberleri « önceki haber sonraki haber »",1
495,"geldi. Anlaşılan, arkadaşın kulak arkası bile elden gitmiş. Normal bir insan, bu kadar kazığın üzerine her türlü [PET_BOUNDARY]ince hastalığa[PET_BOUNDARY] kapılır, giderdi. Adam turp gibi, zırlamaya devam ediyor! Anlamadım bu işi. Halil Bey, bu arada yerel seçimler",0
365,"veren bir tür olduğunu belirten Kızılcı, ""Üreticinin satışı aşamasında bu böceğin zararı ortaya çıkmıyor ancak [PET_BOUNDARY]fındık kırıldıktan[PET_BOUNDARY] sonra görülebiliyor. Bu nedenle ihracatçılarımız böceğin zarar verdiği fındıklarda kalite kaybı yaşıyorlar"" dedi",0
201,"Trabzonspor'da 25 - 26 Mayıs'ta yapılan olağanüstügenel kurulda, 68. [PET_BOUNDARY]madde[PET_BOUNDARY]ye ek olarak konulan yönetimin görev süresini 6 aydan 30 aya çıkartan ek 4. madde kabul edilmedi. Mahkeme seçimi iptal edip yeniden yapılmasına karar verdi. Bordo - Mavili camiada genel kurul 24 - 25 Aralık'ta bir kez daha toplanacak.",0
170,"İl Emniyet Müdürlüğünden yapılan yazılı açıklamada, 22 - 25 Eylül tarihlerinde Kaçakçılık ve Organize Suçlarla Mücadele ekiplerince il merkezinde yapılan uygulamalarda, 577 gram esrar, 266 paket kaçak sigara ve 5 şişe bandrolsüz içki ele geçirildiği belirtildi. Açıklamada, 3 kişi hakkında yasal işlem başlatıldığı, kaçakçılık ve uyuşturucu [PET_BOUNDARY]madde[PET_BOUNDARY] ticareti yapan kişilere yönelik çalışmaların kararlılıkla devam ettiği kaydedildi.",0
867,Türklerin ülkenin doğu bölgelerinden geri çekilmesi açıkça talep edilebilmektedir . Rusların sıcak denizlere [PET_BOUNDARY]inme[PET_BOUNDARY] hattı ile Fransızların Suriye'den Hazar bölgesine çıkma hattı olan bölgede Büyük Ermenistan kurmak hayalleri,0
504,"sahin4883 Film çok kötü gitmeyin kardeşim Özet Kelebeğin Rüyası Duygu Kocabaylıoğlu 'Şairler erken ölür'... Bir de ""[PET_BOUNDARY]ince hastalıktan[PET_BOUNDARY] gitti"" derler şairlerin arkasından... Eski dilde, dönemin vebası veremin eş anlamlısı olan 'ince hastalık', Yılmaz",1
698,". Hatta o kadar korkunç ve zararlı varlıklardır ki kendisine de zararları dokunabilir diye adını anamaz, bazıları ""[PET_BOUNDARY]üç harfli[PET_BOUNDARY]"" demeyi tercih eder. Bu insanlar Cin Sûresini okurken cin kelimelerini ne yapıyorlar, bilmiyorum. Tuhaftır, aynı",1
185,"Diyarbakır Valiliğinden yapılan yazılı açıklamada, güvenlik güçlerince dün icra edilen arazi taraması faaliyeti esnasında Diyarbakır–Bingöl karayolunun 95'nci kilometresinde terör örgütü PKK mensuplarınca tuzaklanmış, çivi ve mutfak tüpü ile güçlendirilmiş birbirinden ayrı 2 el yapımı patlayıcı [PET_BOUNDARY]madde[PET_BOUNDARY] bulunduğu belirtildi. Açıklamada, patlayıcının kontrollü bir şekilde imha edildiği bildirildi.",0
450,"gönderilmiştir öte alemden. Bedenine daha iyi bakması için bir sebebi, bir imtihanı başlamıştır. Çünkü artık [PET_BOUNDARY]iki canlıdır[PET_BOUNDARY]. Karnında ilk tekmesini hissettiği anda kendinden vazgeçercesine hayatının merkezine yerleştirir o içindeki",1
405,"Free / Lois McMaster Bujold (1988) Kronolojik sıralamaya göre Vorkosigan Saga evreninin ilk kitabı olan eserde, [PET_BOUNDARY]dört kollu[PET_BOUNDARY] tür Quaddielerin, kendilerini insandan aşağı bir tür olarak sınıflayan yasalara ve kölelik sistemine karşı",0
507,", vatan, eşitlik, adalet, medeniyet, millet, kanun, irade, medeniyet resulü, adl-ü hak, ahali-i fazl, ehl-i cehl, [PET_BOUNDARY]ince hastalık[PET_BOUNDARY] gibi temalar şiirin konusu olmaya başlamıştır. Yeni edebiyatta tema bağlamında incelenmesi gereken ilk konu '",1
154,"Merkez Mahallesi'ndeki deprem konutlarında oturan Tahir Ç. (33), eşi Ayşe Ç'nin evde olmadığı sırada 3 yaşındaki oğlu Muhammed ve 5 aylık ikizleri Sultan ile İbrahim'i bıçakladı. Çocuklar, olay yerinde yaşamlarını yitirdi. Sesleri duyan çevre sakinlerinin durumu bildirmesi üzerine eve gelen polis ekibi, [PET_BOUNDARY]madde[PET_BOUNDARY] bağımlısı olduğu bildirilen Tahir Ç'yi gözaltına aldı. Olayla ilgili soruşturma sürdürülüyor.",1
327,"hayatı amansız bir hastalık ile birleşiyor. AIDS hastalığına yakalanan bir transseksüelin ve ""maço"" bir erkeğin bu [PET_BOUNDARY]amansız hastalığın[PET_BOUNDARY] üstesinden gelmek için göstermiş oldukları dayanışmayı ve vermiş oldukları zorlu mücadeleyi konu alıyor. Jared",0
998,"Türkiye Halk Bankası'nın, Kamuyu Aydınlatma Platformu'nda (KAP) yayımlanan açıklamasında, ""Bankamız Yönetim Kurulu Kararı ile, bankamızın personel [PET_BOUNDARY]ihtiyacının giderilmesini[PET_BOUNDARY] teminen, yapılacak yazılı sınav ve mülakat sonucunda uygun görülen adaylardan, bankamız uygulamaları çerçevesinde Uzman Yardımcısı, Servis Görevlisi ve Banko Görevlisi unvanlarında 1250 kişiye kadar eleman alınmasına karar verilmiştir"" ifadelerine yer verildi.",0
764,"sonra yakın çevremdeki arkadaşlarıma objektif görüşlerini sordum hemen hemen hepsi beğendiler. Yalnız [PET_BOUNDARY]ismi lazım değil[PET_BOUNDARY] bir arkadaş ""Abi hep kısa yazmışsın ya"" gibi bir tepki verdi. Bunun üzerine blogdaki tüm postlarıma baktım",0
107,"CİHAN KAYA DHA Yıllar önce Başkan Tolga’nın talimatıyla ilçedeki, park, bahçe ve sokaklara dikilen zeytin ağaçlarından belediye ekiplerine 15 yıldır toplanan zeytinlerden elde edilen yağların bir kısmı belediye tesislerinde kullanılırken,kalan [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] ailelere veriliyor. Etiketler: haber , haberler ,",1
508,"ile yanıp kavrulmak, sevgili tarafından terk edilince hayata küsmek de aşkın oyunlarından. Eskiden aşk acısı ile [PET_BOUNDARY]ince hastalığa[PET_BOUNDARY] yakalanıp, hayata gözlerini yuman birçok aşığı da gördük, duyduk. Her yaşta, her anda ve her dönemde farklı yaşansa da",1
731,"izledim. ""Kış Kış""ı nazara karşı söylediğinden bahsetti. Üç harfliler çıksın gitsin diye(yerseniz.) Ama [PET_BOUNDARY]üç harfli[PET_BOUNDARY] filan çıkmadı konserde. Çıksaydı böyle geçmezdi. Nasıl mı? Yazacağım... Gene çok iddialıydı, ""yılın en büyük şovu""",0
252,"Uluslararası haber ajanslarına konuşan ABD ’li yetkililer, 63 yaşındaki Holder’ın istifa kararını önümüzdeki saatlerde Beyaz Saray’daki bir etkinlikte resmen açıklayacağını belirtti. Reuters haber ajansı, Holder’ın istifa kararının, ABD’nin Ferguson kentindeki olaylar başta olmak üzere, Adalet Bakanlığı’nı yıpratan bir dizi gelişmenin ardından gelmesine dikkat çekti. ABD’nin ilk [PET_BOUNDARY]siyahi[PET_BOUNDARY] adalet bakanı olan Holder, Şubat 2009’dan bu yana görevdeydi. REUTERS",1
733,"şefaat umarak şirke bulaştığınızı anlamadınız, rüyalara-fallara tabi oldunuz, astronomiye esir düştünüz, [PET_BOUNDARY]üç harflilere[PET_BOUNDARY] kulluk edip gaybdan haber aldım diyenlere paralar savurdunuz, eşleri ayırmak için, kızlara koca bulmak için büyüler",1
433,"boşaltılır. Libade Suyu, yerinde içilirse soğuk ve hafiftir. Fıçıları doldurmak için böyle maşrabalar istimaline [PET_BOUNDARY]hacet görüldüğünden[PET_BOUNDARY] dolayı sucular buraya çokluk gitmezler. Menbaa civar olan köşkler ve haneler ziyade istifade eder. Libade'nin",1
640,". Bu yalnız aile içinde değil her kesimde göze çarpar. İlçede modern giyinişe gerçekten çok önem verilir. Şalvar, [PET_BOUNDARY]yakasız gömlek[PET_BOUNDARY], yemeni, kuşak, peştamal, fes ve benzeri kıyafetlere rastlanmaz. Medeni bir insanın giyebileceği giysilerin",0
549,"beliren o pek zarif serabımsı toromlar, çocuklar top oynarken topun yaşlı bir teyze kılığında oradan geçmekten olan [PET_BOUNDARY]iyi saatte olsunlara[PET_BOUNDARY] tam üç kere aynı biçimde çarpıp dönüşü, yerin ruhu'nun birer dışavurumu olarak ortaya çıkıyorlar. Gün içinde hep",1
806,imkanlarıyla biraz zor olsa da gayretli bir şekilde çalışıyoruz. Bu kadar dar bir alanda kalabalık olan insanların [PET_BOUNDARY]ihtiyacını görmek[PET_BOUNDARY] zor. Su ihtiyacını biz muhtarlık olarak karşılıyoruz. Çöpümüzü Özel İdare alıyor. Köy olması sebebiyle Özel İdare',0
574,"mı dedirteceksin' diyor da başka bir şey demiyor. Babası suskun, üzük gözlerle bakıyor oğluna uğursuz bir felakete [PET_BOUNDARY]kurban gitmiş[PET_BOUNDARY] gibi. Baktılar vazgeçiremiyorlar Erkan'ı amcasını çağırıyorlar. Ufak tefek bilmiş bir adam amcası. 'Evlenmen şart",0
454," Samet Erkuş'un jokey arkadaşı Emrah Sincar ise üzüntü içinde olduklarını belirterek, ""Dünyanın en zor spor dalı, [PET_BOUNDARY]iki canlı[PET_BOUNDARY] arasında geçen jokeyliktir. Bu kardeşimin ilk kazası değil. Her gün yanındayız. Yarış severlerin dualarını",0
27,"DIŞ HABERLER Ancak bunun nedeni erkeklerin daha romantik olması değil. Araştırma sırasında 205 kişi ile görüştüklerini belirten Dr. Laura Berman, erkeklerin partnerleri ile [PET_BOUNDARY]cinsel ilişkiye girmek[PET_BOUNDARY] istediği için yakınlık sağlamaya çalıştığını, bu nedenle ""seni seviyorum"" dediğini söyledi. Etiketler:",1
296,977817        Yoğun [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımı olan bir bölgede oturmasının onu artık rahatsız etmeye başladığı ve böylece oradan uzaklaşabileceğini anlattı.,1
884,". Ağlıyordum Allah'a yalvarıyordum ve besmele çekiyordum, hemen arkamdaydı küçük bir pencereden atlamak istedim [PET_BOUNDARY]sıkıştım[PET_BOUNDARY]. O esnada uyandım. Kendime geldiğimde nefesim daralmış hızlı hızlı nefes alıyor ve bağıra bağıra ""Allah'ım yardım et",0
