,text,label
581,"Konuyla ilgili sarı lacivertli kulübün internet sitesinden şu açıklama yapıldı: Futbol takımımızın oyuncusu Pierre Webo'nun annesi Mague Jacqueline'nin (57), gece yarısı [PET_BOUNDARY]vefat ettiği[PET_BOUNDARY] haberini üzüntüyle öğrendik. Bir süredir tedavi gören Mague Jacqueline'nin vefatından dolayı başta oyuncumuz Pierre Webo olmak üzere tüm ailesinin acısını paylaşır, taziye dileklerimizi iletiriz.",1
465,"Halk Plajı'nda serinlemek amacıyla denize giren Halis Balıkçı (73), bir süre sonra çırpınmaya başladı. Suda [PET_BOUNDARY]kaybolan[PET_BOUNDARY] yaşlı adam, Karasu Belediyesi cankurtaran ekiplerince kıyıya çıkarıldı. Sağlık ekiplerinin ilk müdahalesinin ardından Karasu Devlet Hastanesi'ne kaldırılan Balıkçı, buradaki müdahalelere rağmen hayatını kaybetti. 4 çocuk babası olduğu öğrenilen Balıkçı'nın cesedi otopsi için İstanbul Adli Tıp Kurumu'na gönderildi.",0
459,"Rusya Parlamentosu Alt Meclisi Duma'da kabul edilen yasaya göre, Rus internet sitelerinde alkol reklamı yayınlanması yasaklanacak. Basın ve reklam şirketleri arasındaki anlaşmalar yıllık yapıldığı için, yasanın 1 Ocak 2013 tarihinde yürürlüğe girmesi planlanıyor. Yasaya karşı çıkan gruplar, alkol reklamlarının yabancı internet sitelerine kayacağını ve gelir [PET_BOUNDARY]kaybına[PET_BOUNDARY] yol açacağını savunuyor.",0
1082,", günahlarından arındırıyor ve hangi cenahtan olurlarsa olsunlar, mezhep cengâverlerini, bu dünyadan [PET_BOUNDARY]öteki dünyaya göç etmeleriyle[PET_BOUNDARY] beraber, ekspres vasıtayla, cennete taşıyor... Böylesi kafalar, bir de Atatürk Cumhuriyeti'nde, düpedüz,""mezhep",1
1153,". Alanında uzman bir firma olarak, sektörün aranan markalarından biri olarak çalışmalarımızı sürdürüyoruz. [PET_BOUNDARY]Ekonomik[PET_BOUNDARY] matbaa konusunda hemen hemen her firmanın ve kurumun ihtiyacı bulunmaktadır. Hacim ya da sektörel ihtiyaç fark",1
1216,"yaptığı G20 Zirvesi, merkezine kalkınma konusunu yerleştirmiş durumda[2]. Öncelikli odağın gelişmekte olan ve [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] ülkelerin, somut ve büyüme odaklı eylemler ile dünya ekonomisine entegrasyonu olduğu ifade ediliyor. Gelişen",0
940,"sınırlarını genişleterek Musul ve Bağdat gibi merkezi yerleri de Safevi devleti sınırları içine aldı. Şah İsmail'in [PET_BOUNDARY]Hakka yürümesinden[PET_BOUNDARY] (1524) sonra yerine oğlu 1. Tahmasp geçti. Tahmasp, Safevi devlet örgütlenmesini güçlendirmeye çalışırken babası",1
1130,"katkı maddesi içermez. Maybi'nin buluşu olan Milkylac, süt tozunu sadece aroma ve tat için kullanan müşterilerimize [PET_BOUNDARY]ekonomik[PET_BOUNDARY] alternatif olarak sunduğumuz peynir altı suyundan üretilen özel bir ürünümüzdür. Trakya'nın pastörize edilmiş",1
1104,"Nuriyi buradan alıp evine götürdüklerinde ""La ilahe illallah"" demesi telkin edildi. ""Zaten Ona gidiyoruz ya"", deyip [PET_BOUNDARY]canını teslim etti[PET_BOUNDARY]. *** Allah'ın selamı üzerlerine olsun Allah göğsünüzü, içinizi ısıtsın sımsıcak yapsın inşaallah kardeşlerim ***",1
770,"sallayıp,hareme serbestçe girmek gibi yetkileri yoktu... Haremi idare eden valide sultanlardan izin alınıp; [PET_BOUNDARY]muayyen gün[PET_BOUNDARY] veya saatler içinde görüşmeler gerçekleşirdi... Saray; sadece padişah ve ailelerinin yaşadığı alelade bir mekan",0
1069,Çok yaşlı bir palamutu karınca sarmış. Ağaç delik deşik vaziyette. Yanında hayvan otlatan köylüyle konuştum ona göre [PET_BOUNDARY]gidiciymiş[PET_BOUNDARY] ağaç. Ancak o kadar heybetli ve sağlıklı haldeki bu koca palamutun içindeki karınca yuvaları sebebiyle,1
619,100096        Barış MANÇO 2 ocak 1943´te İstanbul Üsküdarda doğmuş ve 1 şubat 1999´da [PET_BOUNDARY]aramızdan ayrılmıştır[PET_BOUNDARY].,1
89,"Bağış, Genel Kurul'a gelişinde gazetecilerin, konuşup konuşmayacağı yönündeki sorusuna, ""Duruma göre bakarız"" yanıtını verdi. ""Yani konuşma ihtimali var mı?"" sorusu üzerine Bağış, ""Siyasetçinin her zaman a planı, b planı, c planı olur değil mi"" dedi. ""Nasıl bir sonuç [PET_BOUNDARY]bekliyorsunuz[PET_BOUNDARY]?"" sorusuna ise Bağış, ""Hayırlısı olsun takdir yüce Meclis'indir"" karşılığını verdi.",0
1233,"Karar"" ile takım tezgahları başta olmak üzere birçok makine için Gümrük Vergisi'nin yatırım teşviki kapsamından [PET_BOUNDARY]çıkarıldığı[PET_BOUNDARY] açıklandı. Takım Tezgahları Sanayici ve İş İnsanları Derneği (TİAD),kararın yeniden gözden geçirilmesi için T.C.",0
1031,"yangın tüpüyle müdahale etti. Ancak müdahale yetersiz kalınca, itfaiyeye haber verildi. Olay yerine gelen ekipler, [PET_BOUNDARY]gaz kaçırdığı[PET_BOUNDARY] saptanan aracın LPG sistemi devre dışı bıraktı, küçük çaplı yangına müdahale ederek söndürdü. evet bu işlemleri 6 gün",0
27,[PET_BOUNDARY]Aybaşından[PET_BOUNDARY] aybaşına bir şişe rakı alıyorum.,0
1150,"ihtiyacı fark ederek ahşap palet ve ahşap ambalaj sandığı üretimine başlamıştır. Karton gövdeli sandık ürünümüz hem [PET_BOUNDARY]ekonomik[PET_BOUNDARY], hem de hafif olması nedeniyle tercih edilen bir üründür. Standart dışı ölçüler ve ağır yükler için kullanılan",1
946,"Hukuk Fakültesinde Öğretim Üyesi Prof. Dr.) ve Ömer Eyüboğlu gibi isimler geliyor. Hayatta olanlara sağlık dilerim, [PET_BOUNDARY]hakka yürüyen[PET_BOUNDARY] arkadaşlarıma ise rahmetler olsun. Cağaloğlu Şerefefendi Sokak Güneş Matbaacılıktaki gazeteme gelerek haberini",1
516,"Maç öncesi taraftarların kendilerini ""Welcome to Hell (Cehenneme hoş geldiniz)"" pankartıyla karşılamasını unutamadığını ifade eden Giggs şunları söyledi: ""Orada geçirdiğimiz 48 saat dün gibi aklımda. O gün, taraftarlar, takım otobüsüne çeşitli maddeler fırlatmıştı. Bizi [PET_BOUNDARY]uyutmamak[PET_BOUNDARY] için otelin önünde gece boyunca tezahürat yapmış ve odadaki telefonları arayıp durmuşlardı.""",0
354,"""Safevi devleti Alevi inancının  resmi olarak tanındığı, gelişmesinin desteklendiği, hatta örgütlendirildiği bir devlettir,  önemi de buradadır Şah İsmail’in [PET_BOUNDARY]Hakka yürümesinden[PET_BOUNDARY] (1504) sonra yerine  oğlu 1.Tahmasp geçti.""",1
351,"Türk sinemasının efsane oyuncusu Münir Özkul'un sosyal medyada öldüğü haberlerinin sürekli ortaya çıkmaya başlaması, kızı Güner Özkul'u n sert tepkisine neden oldu. ZUHAL TOPAL CANLI YAYINDA 'ÖLDÜ' DEDİ, KIZI TEPKİ GÖSTERDİ Son olarak evlendirme programı sunan Zuhal Topal, ""Programın başında söylemeyi unuttum. Özür diliyorum. Biliyorsunuz Sevgili Münir Özkul'u da kaybettik. [PET_BOUNDARY]Hakkın rahmetine kavuştu[PET_BOUNDARY]. Allah rahmet eylesin. Gani gani rahmet eylesin. Nurlar içerisinde yatsın inşallah."" dedi.",1
34,"""Vergi Barışı Kanunu'ndan yararlanmak isteyenlerin [PET_BOUNDARY]aybaşında[PET_BOUNDARY] başlayan başvuru ve vergi borcunun  ilk taksidini yatırma süresi, 31 Mart Pazartesi günü mesai saati bitiminde  sona erecek.""",0
960,"... Malatya'nın sevilen isimlerinden birisi olan; Hasan Altın yakalandığı amansız hastalıktan kurtulamayarak [PET_BOUNDARY]hakka yürüdü[PET_BOUNDARY]. - Haberi Hasan Altın hakka yürüdü... Malatya'da yıllarca Köy Hizmetleri, İl Özel İdare Başkanlığı ve Malatya",1
1250,". Yaptığı ya da yapmayı umduğu anlaşmaları kaybetmeyi göz önüne alamıyor. Zararı üstlenmek ve çalışanlarını işten [PET_BOUNDARY]çıkarmak[PET_BOUNDARY] zorunda kalıyor. Airbus firmasının bu durumu, iktisat yazınında tekelci gücünden yararlanamayan tekel kavramını",1
880,"iyi oldu :)) anlamamış olma ihtimali yüksek Bu gece uyanmaları nereye kadar ??2 saatte bir uyan emzir alt değiştir [PET_BOUNDARY]gaz çıkart[PET_BOUNDARY] emzir pışpışla , ben ne zaman istediğimi yapacağım, benim hayatım ne oldu, ölüyorum bitiyorum depresyondayım vıdı",1
513,"ABD'deki Pennsylvania Üniversitesi'nin araştırmasında, 39 kişinin kalp fonksiyonları, 10 saatlik bir gece uykusunun ardından ölçüldü. Sonraki 5 gece boyunca da denekler, 4'er saat [PET_BOUNDARY]uyutuldu[PET_BOUNDARY] ve de teste tabi tutuldu. 5 gece yetersiz uyumanın, deneklerin kalp atışının hızlanmasına yol açtığı, vücudun stres ve uyarıcılara tepki verme yeteneğini körelttiği belirlendi.",0
1163,"gelen 45 yaşında ve saygın bir işadamı olan oğlu salonda oturuyorlardı. Hal hatırdan,... 19 Ocak 2013 Cumartesi [PET_BOUNDARY]Hayata veda etmiş[PET_BOUNDARY] bir din adamın mezar taşının üstünde yazılı olan bir yazı: ""Genç ve özgür iken, düşlerim sonsuzken, dünyayı değiştir",1
1154,"Metin Group tecrübeli personeliyle her zaman hizmetinizdedir. Komple taşıma işlemlerinde de güvenli, hızlı ve [PET_BOUNDARY]ekonomik[PET_BOUNDARY] taşımacılık ilkelerini en ön planda tutmaktadır. Firmamız bu konuda çeşitli yatırımlar yaparak gerekli alt yapı",1
1212,"insanlar bu hâlleriyle intihar etmeye başladı. En az 60 kişi intihar etti, binlerce kişi kanser oldu, kalp kriziyle [PET_BOUNDARY]hayatına veda etti[PET_BOUNDARY]. Bunların çoğu yetişkin insanlardı ama OHAL döneminin zulümleri sadece yetişkinleri bulmadı, çocukları da buldu",1
383,"Dursun büyük bir sitede bekçilik yapan bir adamdır. Bir [PET_BOUNDARY]hayat kadınıyla[PET_BOUNDARY], onun AİDS olduğunu bilerek beraber olur. Site yöneticisi hastalığını öğrenince işine son verir. O da ölümü beklemek yerine ölüme gitmeyi tercih eder. Deniz kıyısında bir çuval taşa bağlı şekilde hayatına son verecekken taş onu yeniden hayata bağlar. Dursun zamanla bir seri katile dönüşür. Bir süre sonra işlediği cinayetlerinde ona bir haz vermediğini anlar. Etiketler: seri katil , katil , bekçi , Bir ,",1
397,"Kütahya'nın Emet ilçesinde, iki aile arasında çıkan silahlı kavgada 4 kişi hayatını [PET_BOUNDARY]kaybetti[PET_BOUNDARY]. Alınan bilgiye göre, ilçeye bağlı Gürpınar köyünde, aralarındaki husumet nedeniyle iki aile arasında çıkan tartışma bir süre sonra kavgaya dönüştü. Silahların da kullanıldığı kavgada 1'i kadın 4 kişinin öldüğü öğrenildi. Olayın ardından bölgeye çok sayıda jandarma ekibi ve ambulans sevk edildi.",1
1196,"ile karşılaşınca kendilerini değersiz ve aşağılanmış hissederler. Hamile kaldığınız günden itibaren genç kızlık [PET_BOUNDARY]hayatına veda ettiğinizi[PET_BOUNDARY], dokuz ay sonra başınıza annelik tacı giydirileceğim seziyordunuz. Maalesef kadınların çoğu bu tacı layıkıyla",0
460,"Geçtiğimiz hafta Fenerbahçe'ye 2 penaltı golüyle [PET_BOUNDARY]kaybeden[PET_BOUNDARY] Gençlerbirliği, Galatasaray'ı 4 - 0 gibi farklı bir skorla mağlup eden Başakşehir'i konuk etti. Ankara temsilcisi 3 puana, Tomic'in 90+6'da frikikten attığı golle uzandı. Ligin tek namağlup takımı olan Abdullah Avcı'nın öğrencileri, bu ünvanını Başkent deplasmanında korumayı başaramadı. Bu sonucun ardından Gençlerbirliği puanını 11'e yükseltirken, konuk Başakşehir ise 11 puanda kaldı.",0
1023,"en yaygın şekilde kullanılan plastiklerden birisidir. Yüksek basınca dayanıklıdır ve yere düştüğünde patlamaz. [PET_BOUNDARY]Gaz kaçırmayan[PET_BOUNDARY] özelliktedir, bu nedenle gazlı içeceklerin gazını içeride tutar ve şişelenmiş içeceklerin lezzetini korur.",0
854,"olduğunu nereden, biliyorsun? Rus; – Kendisi bana söyledi, dedi, hatta öldürmeyip size götürmemi söyledi. Ben ise, [PET_BOUNDARY]işini bitirdim[PET_BOUNDARY]. Tokta, bu söz üzerine çok kızdı. Böyle büyük şerefli insana saldırarak kendisine teslim etmediği için Rusu öldürttü",1
642,"796110        Sevgili Demir Tiryaki'nin hazırladığı ""Bakterilerin hüzünlü öyküsü"", geçen yıl [PET_BOUNDARY]aramızdan ayrılan[PET_BOUNDARY] sıkı Ankemist Sinan Nur Kesim'in dağıttığı selpak mendilleri eşliğinde göz yaşlarıyla izlendi.",1
552,"CHP Elazığ İl Başkanı Ethem Gülbay, CHP Grup Başkanvekili Kemal Kılıçdaroğlu'nun  uzun süredir rahatsız olan, 88 yaşındaki annesi Yemuş Kılıçdaroğlu'nun  tedavi gördüğü Fırat Üniversitesi Hastanesi'nde [PET_BOUNDARY]vefat ettiğini[PET_BOUNDARY] söyledi. Gülbay, cenazenin bugün Tunceli'ye gönderileceğini, Kılıçdaroğlu'nun da bugün veya yarın cenaze için Tunceli'ye gideceğini kaydetti.",1
296,"Adnan Menderes Bulvarı'ndaki bir evden silah sesi gelmesi üzerine çevredekiler polise haber verdi. Eve giden polis, A.B'nin birahanede garson olarak çalışan, birlikte yaşadığı Bahar A'yı  (29) av tüfeğiyle vurarak öldürdükten sonra [PET_BOUNDARY]göğsüne[PET_BOUNDARY] ateş ederek intihar girişiminde bulunduğunu belirledi. Ağır yaralanan A.B, Bergama Devlet Hastanesi'ne kaldırıldı.",0
436,"İstanbul 9. Ağır Ceza Mahkemesi'ndeki dava için tutuklu bulunduğu Edirne F Tipi Cezaevinden adliyeye getirilen Nuri Ergin, cezaevi aracından indirilerek adliye nezarethanesine alınırken ""Veli Küçük'e söyleyin yürekleri varsa bize kendileri mesaj versin. Veli Küçük, akıllı ol. Ben [PET_BOUNDARY]kaybedecek[PET_BOUNDARY] maça oynamam"" diye bağırdı.",0
495,"İtalyan La Repubblica gazetesinde yer alan habere göre, aşırı yaşlılıktan artık hiç hareket edemez hale gelen 3,5 yaşındaki Heidi, daha fazla acı çekmesini istemeyen bakıcıları tarafından [PET_BOUNDARY]uyutuldu[PET_BOUNDARY]. İnternetteki bir sosyal paylaşım sitesinde görüntülerinin yayımlanmasının ardında bir dünya yıldızına dönüşen sevimli hayvan, oyuncaklara ilham vermiş, hatta Oscar töreninin ""şeref konuğu"" olmuştu.",1
46,"""Arketipsel olarak Kırmızı Ayakkabılar'ın [PET_BOUNDARY]aybaşı[PET_BOUNDARY] kanamalarının başlaması ve anne tarafından daha  az korunan bir hayata geçilmesi, genç bir kadına kendisinden büyük kadınlar  tarafından dış dünyanın farkında olma ve ona tepki gösterme yollarının öğretilmesiyle ilgili  çok eski bir öykü ya da mitin üst üste binen parçalarından biri  olması mümkündür.""",1
20,[PET_BOUNDARY]Aybaşı[PET_BOUNDARY] kanamalarının kolay olmasını sağlar.,1
826,"yaşama şansının olmayacağını düşünerek, daha fazla acı çekmemesi için uyutmaya karar verdik. Yapılan operasyonla [PET_BOUNDARY]uyutuldu[PET_BOUNDARY]"" dedi. Flamingoların Türkiye'de bazı bölgelerde üreme yaptıklarını ifade eden Kandır, bu kuşların av kuşu",1
1010,", yine bireyler arasındaki ilişkiden gulâmperestlik olarak bahsedilmiştir. Yine Osmanlı İmparatorluğu'nda [PET_BOUNDARY]seks işçisi[PET_BOUNDARY] eşcinsellere ""hîz oğlanı"" denilirdi ve, ""defter-i hîzán"" adlı kütüğünde kayıt altına alınırdı. Bu durum, birçok",1
1109,"olan iki şeye dikkat çekilmektedir. Bunlardan birisi ""can"", diğeri ise ""din"" olduğu anlaşılmaktadır. O halde [PET_BOUNDARY]canımızı teslim ettiğimiz[PET_BOUNDARY] doktorlarımızın ve mâneviyatımızı teslim ettiğimiz ilâhiyatçılarımızın çok iyi yetiştirilmesi gerekmektedir.",0
754,"dramını belgeleriyle ortaya koyuyor. 1400 yıllık İslam tarihi boyunca ""sakızın oruç bozup bozmadığı, kadının [PET_BOUNDARY]muayyen günleri[PET_BOUNDARY], gusül abdesti vs gibi, suya sabuna dokunmayan konuları ağzına pelesenk eden ve hep muktedirin borusunu öttüren",1
501,"DIŞ HABERLER Hollywood’un en çok tanınan köpekleri arasında yer alan Jack Russell cinsi Uggie [PET_BOUNDARY]uyutularak[PET_BOUNDARY] yaşamına son verildi. Uggie, katıldığı Oscar gecesiyle ününe ün katmış ve Cannes’da Palm Dog Ödülü’nün de bulunduğu birçok ödül kazanmıştı. Uggie’nin sahibi Omar Von Muller, sahibi tarafından terk edilen köpeği evine almış ve onu filmlerde oynaması için eğitmeye başlamıştı. Etiketler: Hollywood",1
345,"""Uzun süredir tedavi görmekte olduğu amansız hastalıktan kurtulamayarak [PET_BOUNDARY]hakkın rahmetine kavuşan[PET_BOUNDARY] merhuma  Allah (CC) tan rahmet, yakın akraba ve doslarınabaş sağlığı  dileriz.""",1
1066,"56'ya çıkmış. İşin matrağı, bu destek ""CHP'liler arasında bile"" yüzde 4'ten yüzde 16'ya fırlamış. Ama Tayyip Erdoğan [PET_BOUNDARY]gidiciymiş[PET_BOUNDARY]. Çünkü salgın dönemlerinde ""olurmuş böyle şeyler"", salgın geçince halk fatura çıkaracakmış ve Erdoğan gidecekmiş.",0
418,"Afganistan'ın 215 Mayvand Kolordu Komutanı Tümgeneral Said Muluk, intihar eylemcisinin, Girişk ilçesine bağlı Haydarabad bölgesinde bulunan polis kampına, patlayıcı dolu arabası ile yaklaşarak saldırı düzenlediğini belirtti. Muluk, patlamada, 1 sivil ile bir polisin hayatını [PET_BOUNDARY]kaybettiğini[PET_BOUNDARY], 5 polisin yaralandığını söyledi.",1
360,ALLAH aşkına kaçımız sadece eşini aynı karede başka bir kadınla gördü diye  gidip [PET_BOUNDARY]hamileligini sonlandırmaya[PET_BOUNDARY] karar verdi.,1
595,"302490	Çünkü vücut, hamileyken ve emzirirken [PET_BOUNDARY]göğüslere[PET_BOUNDARY] daha fazla kan sağlar.",1
721,"değil karınını zor doyuruyor tek ümidi bu dünyada yaşadığı sıkıntıları görevini yerine getirip iyi olup şükredince [PET_BOUNDARY]cennete gitmek[PET_BOUNDARY] insan bu ümit olmasa gerçekte ölünce yok olup gittiğini bilse aklını oynatır delirir ""bidefa geldiğim bu dünyada onun",0
173,"Çin, [PET_BOUNDARY]ekonomik[PET_BOUNDARY] büyümesindeki yavaşlamaya rağmen ABD'yi geride bırakarak ilk kez dünyanın en büyük petrol ithalatçısı konumuna yükseldi. Çin'in ham petrol ithalatı Nisan ayında 7,4 milyon varil / gün seviyesinde gerçekleşti. Aynı dönemde ABD'nin ithalatı ise 7,2 milyon varil / gün oldu.""",0
813,"sadece o amaçla kullanılmaz; konser salonu, konferans salonu olarak da kullanılabilir. Etkinlikler haftanın [PET_BOUNDARY]muayyen günlerine[PET_BOUNDARY] paylaştırılabilir. Bakanlığın tiyatroya destek vermesi, yani devletin kültür politikasının bu yönde olması lâzım",0
199,"Cumhurbaşkanlığı Basın Merkezi'nden yapılan yazılı açıklamaya göre Gül, 6357 sayılı ""Türkiye Cumhuriyeti Tarım ve Köyişleri Bakanlığı ile Moldova Cumhuriyeti Tarım ve Gıda Endüstrisi Bakanlığı Arasında Tarım Alanında [PET_BOUNDARY]Ekonomik[PET_BOUNDARY], Bilimsel ve Teknik Konularda İşbirliği Anlaşmasının Onaylanmasının Uygun Bulunduğuna Dair Kanun"", 6358 sayılı ""EXPO 2016 Antalya Kanunu"", 6359 sayılı ""Kamu İhale Kanununda Değişiklik Yapılması Hakkında Kanun""u, yayımlanmak üzere Başbakanlığa gönderdi.",0
1246,"sorunlarını tartışıp, çözüm önerisi sunmak için Ekvator'un Cuenca kentinde biraraya geldiler. Bu bildiriden [PET_BOUNDARY]çıkarılacak[PET_BOUNDARY] dersler olduğu inancı ile yayınlıyoruz. 2. Hakların sağlık meclisi sonuç bildirisini dilimize çeviren Dr. Mine",0
1059,". Siz beyninize yaşamak istediğinizi söylemediğinizde beyin bir süre sonra dalgasını geçmeye başlıyor. ""E yani bu da [PET_BOUNDARY]gidici[PET_BOUNDARY] "" diyor. Ama yaşamak istediğinizi söylediğinizde beyin bakıyor, ""Ya bir şeyler yapmakta yarar var herhalde"" diyor.",1
871,". Ruhsaran, duygularını kağıda yazarak Bakan Soylu ve ilgililere teşekkür etti. WhatsApp, o iPhone modellerinin [PET_BOUNDARY]fişini çekti[PET_BOUNDARY] Son dönemde kullanıcılarına zorunlu tuttuğu güncelleme kararı ile gündemde olan WhatsApp bu sefer iPhone",0
226,"Zürih’te devam eden 22. Avrupa Atletizm Şampiyonası, erkekler 3000 metre [PET_BOUNDARY]engelli[PET_BOUNDARY] finalinde Fransız atlet Mahiedine Mekhissi Benabbad’ın kendisini altın madalyadan eden ‘skandal’ hareketiyle sarsıldı. FORMASINI ÇIKARTTI Erkekler 3000 metre engelli finalinde 8.25.30’luk derecesiyle birinci gelen Benabbad, yarışın son metrelerinde formasını çıkardığı için diskalifiye edildi.",0
1157,", ambalajlama , taşıma hizmetlerinde uzun yıllara dayanan deneyime sahibiz ve müşterilerimize güvenilirlik ve [PET_BOUNDARY]ekonomik[PET_BOUNDARY] bir şekilde hizmet sunmayı hedefliyoruz. Hizmet verdiğimiz tüm alanlarda edindiğimiz deneyim ve sunduğumuz hizmet",1
839,"aşağı indi. Köşkün kapısını usulca açtı. Adamın arkasından yavaşça varıp, sırıkla başına bir darbe indirdi. Orada [PET_BOUNDARY]işini bitirdi[PET_BOUNDARY]. Sonra da başını kesip Yahudilere doğru fırlattı. Bunun üzerine diğer Yahudiler korkuya kapıldılar. ""Bize,",1
181,"Avrasya Haber Portalı'nın sorularını yanıtlayan Ercan Bekar, Ukrayna'nın siyasi istikrara kavuşmaya başlamasının, yatırımcılar açısından olumlu bir işaret olduğunu fakat [PET_BOUNDARY]ekonomik[PET_BOUNDARY] krizin etkilerini en sert şekilde yaşayan inşaat sektörü açısından eski elverişli şartlara kısa sürede dönülmesinin mümkün görünmediğini kaydetti. Söyleşinin tamamını, Avrasya Haber Portalı'nda okuyabilirsiniz: http: /  / www.avrasya - haber.net / ukrayna / ercan - bekar - turk - muteahhitlerin - isi - zor",0
293,"Orgeneral Hulusi Akar'ın giydiği yeni tasarımda, ABD ordusunda kullanıldığı gibi omuzdaki rütbenin sağ [PET_BOUNDARY]göğüse[PET_BOUNDARY] takıldığı görüldü. Sağ göğüs üzerinde artık rütbe, birlik ve soyadı yer alacak. Bununla birlikte sol göğüste bröveler durmaya devam edecekken, kollarda Türk Bayrağı yer alacak. Fotoğraf: Arşiv",0
255,"Fransız bilim insanları, her yıl iki milyon insanın virüs ve parazitlerden dolayı kansere yakalandıklarını öne sürdü. Araştırmalara göre 2008’de kanser teşhisi konulan hastaların yüzde 16’sı enfeksiyon sonrası bu hastalığa yakalanmış. [PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY]lerde oranın yüksek olduğuna dikkat çekilen çalışmaya göre, genital kanserlere neden olabilen HPV virüsü ile Hepatit B ve C virüsleri en sık rastlanan kanser nedenleri arasında.",1
1046,gerek duyulmaktadır. Peynirlerin yüzeyinde görülen bozulmalara karşı da çok yarar sağlamaktadır. Tuz aynı zamanda [PET_BOUNDARY]gaz çıkaran[PET_BOUNDARY] ve kokuşma yapan bakterilerin gelişmesini de engeller. Tuzun higroskopik niteliğinden ötürü serumun akması ve tam,0
664,". Ne garip çobanın plağı nede o beğendiği şiirin kaydı kalmamıştı bende. Sadece birkaç mısrası kalmıştı usumda. Bu gün [PET_BOUNDARY]aybaşı[PET_BOUNDARY], olmaz olsun/delik geniş yama dar/gözlerimin önünden geçti/bir bir alacaklılar. Çok aradım plağı da, şiiri de",0
909,"Üyesi Ynt: Ölümden korkuyor musunuz? Ölümden değil de ölüm kelimesinden korkarım, ölüm ( ne ürpertici kelime) yerine [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] desek, çünkü ölüm de bir yolculuk değil mi? Bu dünyada yapacağımız son yolculuk, misafir olduğumuz bu dünyada",1
246,"Güney Afrika Çevre Bakanı Buyelwa Sonjica, Danimarka'nın başkentinde geçen Cuma günü sona eren konferanstan dönüşünde yaptığı açıklamada, ""ev sahibinin görüşmeleri idare şeklinin"" de başarısız sonuçta etkisi olduğunu söyledi. İklim görüşmeleri, gelişmiş ve [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY]ler arasındaki derin görüş ayrılıklarının giderilememesi üzerine, başlangıçtaki hedeflerin çok gerisine düşen bağlayıcılığı bulunmayan zayıf bir anlaşmayla sona ermişti.",0
922,"önce de ütopik değil bilimsel temellere sahip sonsuz bir devrimci inançla atılmıştır. Engels, Avrupa'ya yaptığı [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] sırasında işçilere seslenirken şunları söylüyordu: ""İçinde bulunduğum 50 yıl süresince hareket için herhangi bir",0
355,Su kaplumbağalarımız  [PET_BOUNDARY]hakka yürüdü[PET_BOUNDARY].,1
692,"kararda ; böyle bir talepte bulunabilmek için evlenme vaadi şartı aranmıştır. Şayet baba, evlenme vaadi ile anneyle [PET_BOUNDARY]birlikte olmuş[PET_BOUNDARY] ve bu birliktelikten bir çocuk dünyaya gelmiş ise annenin manevi açıdan yıprandığı kanun koyucu tarafından kabul",1
285,"Spor Toto Süper Lig'de bitime 6 hafta kala şampiyonluk mücadelesi heyecanlı bir şekilde devam ederken, sezon sonu ipi kimin [PET_BOUNDARY]göğüsleyeceği[PET_BOUNDARY] merakla bekleniyor. Lider Beşiktaş'ın 61, ikinci sıradaki Galatasaray 61 ve üçüncü sıradaki Fenerbahçe'nin 60 puanı bulunan zirve yarışı için İddaa şampiyonluk oranlarını açıkladı. İddaa, ikinci sıradaki Galatasaray'ı 2,35'lik oranla şampiyonluğun favorisi olarak belirledi. Beşiktaş ile Fenerbahçe ise 2,45'lik oranlarıyla Galatasaray'ın gerisinde yer aldı.",0
438,"Tevfik İleri Meslek Lisesi Elektrik Bölümü son sınıf öğrencisi olan ve bu yıl mezun olmaya hazırlanan Ercan Yılmaz’ın arkadaşları sınıftaki sırasına karanfiller koydu. Müdür Yardımcısı Ali Saygın ise Ercan Yılmaz’ın karnesini 4 yıl boyunca eğitim gördüğü sırasının üzerine bıraktı. Bir dönem Ercan Yılmaz'ın sınıf öğretmenliğini de yaptığını anlatan Ali Saygın, mezun olmasına 2 gün kala geçirdiği kaza sonucu öğrencilerini [PET_BOUNDARY]kaybetmenin[PET_BOUNDARY] derin üzüntüsünü yaşadıklarını ifade etti.",0
1228,"kabul ederek derhal istifa etmeyi kabul etti. Blanco mahkemede, HUD fonlarında 200.000 $ 'dan fazla başarısız olan [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] konut gelişimine yönlendirme karşılığında isimsiz iki konut geliştiricisinden 110.000 $ rüşvet kabul ettiğini",0
982,bir olay ile karşılaşmamak neredeyse imkansız hale geldi. En son ahlak polislerinin yapmış olduğu bir operasyonda [PET_BOUNDARY]hayat kadınlarını[PET_BOUNDARY] aldılar. Teknik takip ve telefon dinlemeleri ile büyük bir fuhuş çetesi çökertidi. Aralarında yabancı uyruklu,1
