,text,label
983,"I think this is kind of misleading: ""If potential persons are being [PET_BOUNDARY]deprived[PET_BOUNDARY], being harmed, by not being brought into existence, then we have a duty of bringing into existence as many potential persons as we possibly can."" It's not viewed as a duty by many people, they just have children because they want to and because they don't consider life such a dreadful thing. If they want one child, then that's how many they'll have.",0
339,"Ed Smith is an African-American alderman who's represented the West Side for 20 years. ""It was a divided constituency when the younger Daley came in,"" says Mr. Smith. ""He had to really work, especially since Harold the [PET_BOUNDARY]late[PET_BOUNDARY] former mayor Washington was so well-loved, so gregarious. This mayor was a little subdued."" ",1
69,"Diamonds Are Forever. Assuming that you count Blofeld's final [PET_BOUNDARY]demise[PET_BOUNDARY] as happening in this film, then the Biggest Bad in Bond history is killed because 007 gently swings his submarine into the side of the oil rig. Hardly the demise you'd expect for such a major character. ",1
107,"no, actually Israel is by far the most [PET_BOUNDARY]developed country[PET_BOUNDARY] in the Middle East. And the freest. ",1
172,"Well, I don't think that a low self-regard is always a good thing, but it doesn't mean that a writer is [PET_BOUNDARY]disabled[PET_BOUNDARY], either. I suppose the greatest example of someone who thought he was no good in any way was Marcel Proust. ",0
587,"Rice is very inexpensive, beans are very inexpensive; low in fat, very filling.... Fruits and vegetables in season can be very inexpensive, ""she said. But "" the fear of hunger and the fear of spoilage of food is one of those things "" that hold people back: "" What if I put my paycheck into these things and they [PET_BOUNDARY]perish[PET_BOUNDARY]?"" ",0
459,"We should increase proprietary individual income through multiple channels. We should improve the way in which income is distributed, protect lawful income, increase the income of [PET_BOUNDARY]low-income[PET_BOUNDARY] groups, adjust excessively high income, and prohibit illicit income. ",1
372,"As we wrote about earlier this week (here), on Tuesday, March 24, the U.S. Department of Labor (""DOL"") issued guidance regarding the Families First Coronavirus Response Act (""FFCRA"" or ""the Act"") in three parts: a Fact Sheet for Employees, a Fact Sheet for Employers, and a Frequently Asked Questions document. [PET_BOUNDARY]Late[PET_BOUNDARY] in the evening on Thursday, March 26, the DOL supplemented that guidance by adding twenty-three new ""Frequently Asked Questions"" (numbers 15-37). The DOL also issued a separate set of ""Frequently Asked Questions"" related to the notice posting requirements of the FFCRA. ",0
605,"Nothing special in the works, probably just haunt this place per usual. The return has been generally quite good, though there are recurring issues that are often ugly (e.g., her foot-dragging on [PET_BOUNDARY]seeing someone[PET_BOUNDARY] to help her process the burning pit of anger she's carrying) But today we worked hard together for 5 hours or so and it was good. Oh, and as to the IBW, no, we're in the ozarks not the delta.",1
486,"Little thought seems to have been given the question of whether to commit ground forces. The recommendations were accepted by the President, and a directive was at once sent General MacArthur authorizing him to use @ @ @ @ @ @ @ @ @ @ of the 38th parallel, and instructing him to [PET_BOUNDARY]neutralize[PET_BOUNDARY] Formosa by the use of the Seventh Fleet. ",1
992,"I remember reading some remarks by Chu, about a year ago, that sent chills through my spine,. He inferred that because we had electricity that we were a privileged society and needed to learn to live like the rest of the world, inferring that we were going to lose it. It just gave me the creeps. Perhaps he should go live in a country that is [PET_BOUNDARY]deprived[PET_BOUNDARY] of freedom and basic needs and stay there.",0
857,To say that my motivation for not liking Christians was instead that I liked to get drunk and [PET_BOUNDARY]sleep around[PET_BOUNDARY] is insulting to the point that I can't believe a Christian would say it.,1
346,"And then of course, there's Coming to America, perhaps the most obvious and influential modern-day embodiment of black America's @ @ @ @ @ @ @ @ @ @ roles he plays Prince Akeem, son of James Earl Jones' headstrong King Jaffe Joffer, ruler of the fictional nation Zamunda, and Queen Aoelon, gracefully portrayed by the [PET_BOUNDARY]late[PET_BOUNDARY] Madge Sinclair. Akeem shirks the tradition of arranged marriage set forth by his kingdom and takes a temporary vacation to America (Queens, New York, to be exact) in an attempt to find true love. ",1
338,The University of Denver received $ 11 million in matching funds in 1988 from the [PET_BOUNDARY]late[PET_BOUNDARY] Denver cable entrepreneur Bill Daniels to establish a comprehensive ethics curriculum. CU's Leeds school received a $ 35 million grant last year from New York publisher and CU graduate Michael Leeds for the same purpose.,1
1071,"save the boozy nights for back home. or save it for the after party with your closest colleagues. but if you want to maximize your conference experience [PET_BOUNDARY]lay off[PET_BOUNDARY] the last few drinks. oh, and don't do crazy man dancing at the party. i see that often. it's embarrassing. worse than wedding dancing. you know whoi'm talking about.",0
332,"As the elder military and Communist leadership of China passes away over the next 10 to 15 years, the new entrepreneurial, business and internationally savvy politicians taking over China's leadership will continue to push the reforms of the [PET_BOUNDARY]late[PET_BOUNDARY] great leader Deng Xiaoping. Those who have been to China and continue to work there can see what is going on and truly speak from first-hand knowledge as to where China is really headed and what the future holds. ",1
728,"What does the group want? In their words with regional partners to establish air-patrolled ""safe zones"" covering already liberated areas within Syria, using military power not only to protect these zones from further aggression by the Assad regime's military and irregular forces, but also to [PET_BOUNDARY]neutralize[PET_BOUNDARY] the threat posed by the Syrian dictatorship's chemical and biological weapons.",0
1004,"James B. pays every centime of his five francs to M. Prohibant, and therefore is [PET_BOUNDARY]deprived[PET_BOUNDARY] of the pleasure of a book, or of some other thing of equal value. He loses five francs. This must be admitted; it can not fail to be admitted, that when the restriction raises the price of things, the consumer loses the difference.",0
936,"check dh/dss key properties to make sure they have an encryption subkey that has reached its start date, is not [PET_BOUNDARY]expired[PET_BOUNDARY], and is not revoked.",0
864,I am so confused as to what you were reading or who you were talking to that you think no one talks about how hard breastfeeding is or how you don't get any [PET_BOUNDARY]sleep with[PET_BOUNDARY] a newborn.,0
900,"the first to perish, according to forensics reports, was thibeaux-brignollel. within hours he was followed by kolevatov and dubinina. zolotarev would be the last to [PET_BOUNDARY]expire[PET_BOUNDARY] from a combination of the removal of dubinina's tongue occurred postmortem or if it contributed to her demise.",1
1023,have you been [PET_BOUNDARY]laid off[PET_BOUNDARY] from a job and decided to go back to school'or are you an employer who has had a tough time finding skilled workers'let us know in the comment section below or email us at idaho@stateimpact.org.  more topics  @ @ @ @ @ @ @ @ @ @ idaho,1
487,"ComNavFE's Operation Order 5-50, issued that evening, instructed the Seventh Fleet to conduct surface and air operations to [PET_BOUNDARY]neutralize[PET_BOUNDARY] Formosa. On the morning of the 29th, pursuant to these instructions, Admiral Hoskins made his presence felt by flying 29 F4Us and ADs up Formosa Strait. ",1
73,"While I don't think she even understood what she was doing, one of Big Brother 14? s most shocking moments was when Danielle Murphree used Janelle Pierzina as a replacement nominee and the super-popular Big Brother veteran was evicted. Returning players Dan Gheesling and Mike ""Boogie"" Milan were the puppet masters that week that ultimately lead to Janelle's [PET_BOUNDARY]demise[PET_BOUNDARY]. ",1
290,"These are the Kaleds, who are fighting a war with the Thals for dominance of Skaro. Soon, Ravon boasts, they will [PET_BOUNDARY]exterminate[PET_BOUNDARY] the Thals from the face of Skaro! The Doctor notices that ""Kaled"" is an anagram of something familiar... ",1
878,"Wow! I really admire your style! Talking about ""the [PET_BOUNDARY]time of the month[PET_BOUNDARY]"" with confidence on your blog is very inspiring! You wear your white pants like it won't affect the situation!",1
632,"I yanked myself out of his arms, kind of like a fly coming to its buzzing senses just before the Venus flytrap clamps shut. The fact that I [PET_BOUNDARY]slept with[PET_BOUNDARY] a man I had known for all of two days was already too much for me to process. Now he thought I was ready to exchange vital statistics? ",1
159,"Ivan Nova, Yankees: Nova's frustating sophomore season took a turn for the worse last week when he went on the 15-day [PET_BOUNDARY]disabled[PET_BOUNDARY] list with rotator cuff inflammation. He should be back again this season, but given how homer-prone Nova has been, he won't have much value when he does return. ",0
113,"Under these circumstances, at the same time as striving for the survival and development of their own people, developing countries must also give priority to solving the problems of local ecological damage, environmental pollution and technology progress. As the largest [PET_BOUNDARY]developing country[PET_BOUNDARY] located in Asia, where energy resources are most expensive and scarce, China is paying more and more for energy resources for its @ @ @ @ @ @ @ @ @ @ as the basic energy resources. "" ",1
267,"We agree. Patch 1.0.4 will also include new and improved Legendary items that are more interesting, more powerful, and more epic in ways you probably won't be [PET_BOUNDARY]expecting[PET_BOUNDARY]. ",0
410,"Yes, yes-DRM is bad. But in this case, it really doesn't impact the usage of the software at all, so why are you complaining again @ @ @ @ @ @ @ @ @ @ This Spore mess may very well may be the necessary martyr to signal the game companies using such insane DRM to [PET_BOUNDARY]lay off[PET_BOUNDARY]. If you use this, the end users may take this as an extreme annoyance hardly worth the purchase, a sign of mistrust between consumer and developer. ",0
136,"The proud smile of a first-grader who suddenly ""gets"" a math problem; the beaming face of a shut-in as she receives a long-awaited volunteer visitor; the opportunity for a [PET_BOUNDARY]disabled[PET_BOUNDARY] veteran to attend a Redskins game, escaping the hard realities of his hospital stay; and the relief etched on the faces of children as they enjoy a shower and warm meal in a Red Cross facility following a disaster. These are a few examples of the hundreds of thousands of Americans who felt the touch and support of a volunteer this year. ",1
453,"Years later, we can look back with mixed reaction. [PET_BOUNDARY]Low-income[PET_BOUNDARY] housing continues to lag behind the need, as it does everywhere in the nation. The county's general plan update is meant to address some of this problem in the coming years. ",1
689,When and as I see myself as awkward because I am in a situation where I experience myself as out of my depth. I stop and I breathe and I bring myself here within and as myself and I in that moment stop all participation within and as the mind and I just [PET_BOUNDARY]let go of[PET_BOUNDARY] all anxiety or fear that is coming up through doing self I commit myself to delete the character of not good enough for once and for all.,0
9,"We were without power for 22 days, if it were not for the national guard distributing MRE's we would have gone hungry. I slept on our front porch with my gun lying on my [PET_BOUNDARY]chest[PET_BOUNDARY], because of the threat of crime. That was a Terrible time in our lives. ",0
568,"One windy day, the sea flooded the port city of Dwaravati. All its occupants [PET_BOUNDARY]perished[PET_BOUNDARY] except Krishna, an avatar of Vishnu, and his brother Balarama, who were walking in the forests of Raivataka Hill. Krishna left his brother alone. ",1
606,"This guy replies with an awesome e-mail and was very cute too so I make plans to go out on a date with him. We clicked immediately and have been [PET_BOUNDARY]seeing each other[PET_BOUNDARY] since then. We have been to concerts together, spent many nights together, planned a vacation next month, I have even met his family and they love me. ",0
52,"Time after time we see the intelligence, patience, and foresight of an extraordinarily gifted man on display as our EXCELLENT president accomplishes one more notable achievement with the liberation of the people of Libya and the [PET_BOUNDARY]demise[PET_BOUNDARY] of the dictator. What else is new? ",1
1113,"he said like ""yeah, so and so was over too and we played basketball on the playstation all night. i think we went to [PET_BOUNDARY]sleep around[PET_BOUNDARY] am or something"" (didn't like to hear that, but happy there were talking.)",0
1074,"""a man can [PET_BOUNDARY]sleep around[PET_BOUNDARY], no questions asked, but if a woman makes nineteen or twenty mistakes she's a tramp."" -- joan rivers.",1
963,"... had also been appointed for the purpose of ""taking him out as a potential Democratic challenger,"" I would be a great deal more concerned about Bush's judgement (than the ambassador's) in attempting to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the enemy for partisan and personal gain.",1
208,"Ultimately, the book you speak of has been tested over time and still stands. If arguments against it are so compelling, how come the Bible hasn't been totally [PET_BOUNDARY]dismissed[PET_BOUNDARY]? You have to start pointing fingers and say the people who believe it are insane etc. ",0
95,"Throughout ""Rod,"" there are hints that Stewart knows this. He suggests in what seems to be a genuine voice that he would have loved to stay with the Faces forever, if his conflicting desire @ @ @ @ @ @ @ @ @ @ whole thing go belly-up. (Clearly, the drugs and prodigious drinking had something to do with the Faces' [PET_BOUNDARY]demise[PET_BOUNDARY], too.) ",0
1037,"love this post! your photos and narratives are amazing.i'll love to visit this cemetery. looks like a really merry place to be. i know it's sad when our love ones [PET_BOUNDARY]pass away[PET_BOUNDARY], but i believe that they head to a much better place and we should celebrate for them. **;;toolong recently posted.. santorini part : days after our tiny, skinny greek wedding",1
705,"The way forward that has worked the best when I have over-reacted is to [PET_BOUNDARY]let go of[PET_BOUNDARY] any redaction that is not who I am when I'm at my best. My baseline for ""my best"" are some pictures I have when I was a child - pristinely myself - naturally loving, full-on, and curious about everything.",0
115,"VENKATESH @ @ @ @ @ @ @ @ @ @ figure out what role the shadow economy plays for them with off the books activity, well you know what? It's a lot like looking at a [PET_BOUNDARY]developing country[PET_BOUNDARY]. In both places, the people are making a strategic bet, which is that government is too busy to look at them, and they'll look somewhere else, and they're not going to pay attention, and they won't get caught. ",1
720,"After quickly coming up with ""yes"" &; ""yes"", it seemed sensible to expect to see the debate [PET_BOUNDARY]neutralize[PET_BOUNDARY] itself (since sensible people will be on the case, raising the game) and eventually become differentiated from the issue of pollution.",0
535,"Because the Holy Spirit prays in me (@ @ @ @ @ @ @ @ @ @ an infinite excess about my prayer. The limits of every utterance, the finite shape of every word, the very boundaries of time that bind as each thought or image comes before me and carries a fraction of my conscious prayer before [PET_BOUNDARY]passing away[PET_BOUNDARY]; all of these aspects ( merely) reflect, at an analogical distance, the eternally perfect Prayer of the Spirit in me-that Prayer which is His very relation in the Trinity (His eternally joyous ""Alleluia"" to Father and Son). Every word or image that necessarily informs and yet limits my prayer is infused with an infinitely greater meaning than it could ever bear on its own as the product of creaturely expression. ",0
808,"So the subsidy argument pops up again. If you [PET_BOUNDARY]pull the plug[PET_BOUNDARY] out of nuclear power - ie completely deregulate the market, the entire nuclear industry will go bankrupt for various reasons (monthly payoff no longer possible, no private insurance available, insufficient ROI on new investment, miscellaneous liability problems, inability to bunch of other reasons).",0
839,"General Electric, the American Wind Energy Association and other lobbying giants are fighting to extend tax credits for renewable energy. If Republicans attacked these credits as corporate welfare, and simultaneously [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on tax credits for the oil industry, they could plant a flag as scourges of the special interests. And if they kill these loopholes and reduce rates, they can claim real populist tax reform.",0
732,"PORTSMOUTH, N.H. -- Seeking to [PET_BOUNDARY]neutralize[PET_BOUNDARY] one of President Obama's recent arguments, Mitt Romney said on Monday that ""of course"" he would have ordered military forces to make the 2011 raid that ended with the death of Osama bin Laden.",0
1080,"pay is for prostitutes. sluts just [PET_BOUNDARY]sleep around[PET_BOUNDARY]. i would label both her and the general as sluts and adulterers. both have proven to be dumb in their personal relationships, but are probably brilliant on paper. they are both probably hypocritical also and prior to this wouldn't have hesitated thinking less of others which such weaknesses. cheating occurs from familiarity and weakness. for some reason, men appear to have a higher propensity. regardless they both showed little honor or integrity in this instance.",1
922,"i was dumb and forgot to get my tags changed over from california to arizona when i moved. then i was even more dumb and didn't realize they had [PET_BOUNDARY]expired[PET_BOUNDARY]. totally my fault, i know. well, i got a ticket, so that put my butt in gear to get everything taken care of, but i couldn't do it all in one day because i didn't have my title here with me. i had to have it mailed from cali.",0
12,"Struggling freely for a moment, it took a few seconds for the panic to kick in. He started wildly twisting back and forth, when he felt another hard object collide with him and hit him full in the [PET_BOUNDARY]chest[PET_BOUNDARY]. Both were thrown backwards, once again in the dimnlit corridor leading away from the chamber. ",0
792,"This fiesta is marked by the invitation by the living to the dead to return to their family home for a visit. Families place photographs of their loved ones who have [PET_BOUNDARY]passed on[PET_BOUNDARY] at the deceased's gravesite or on a family altar. They also place offerings of flowers, drinks and food alongside the photographs. This ritual is particularly important for those who have been lost in the year since the previous festival, and is a way of coming to terms with the death of someone loved and missed.",1
668,"The entire interactive walking tour and its high-tech features, including hologram images of such stars as Frank Vincent, James Caan and Mickey Rourke leading guests through the exhibit, will be shut down. The live actors will be [PET_BOUNDARY]let go[PET_BOUNDARY], at least temporarily, as will much of the LVME support staff, which was informed this afternoon by the venue's managing partner, Louis Ventre, of the decision to close most of the attraction.",1
845,It received 54' Likes' before they [PET_BOUNDARY]pulled the plug[PET_BOUNDARY]. I suppose the Senator just doesn't share my sense of humor...; - ),0
460,"Located in a country known for cold water, heavy waves, and sharks, Muizenberg, South Africa, @ @ @ @ @ @ @ @ @ @ and beachside cafes. And don't forget about the local wine. ""Muizenberg is the best' learn to surf' beach in the world, "" says Tim Conibear, founder of Isiqalo, a Cape Town organization that teaches kids from [PET_BOUNDARY]low-income[PET_BOUNDARY] neighborhoods to surf."" The attitude in the water is also super-mellow, with a general acceptance of all watercrafts and abilities. Shark spotters keep you safe, so you don't need to worry. ",1
1102,"i'll be waiting for you on judgment day to watch all these judgments [PET_BOUNDARY]pass away[PET_BOUNDARY] and by the way the details fall, by the way",0
341,"When Sahara Reporters broke the story that the [PET_BOUNDARY]late[PET_BOUNDARY] Chief of Staff to the President, Abba Kyari, had tested positive to Covid-19, there was the usual denial, but if that was expected, what followed is an example in how not to communicate during a crisis. Following the audio leak that suggested that he had been smuggled out of the country for treatment, there were suggestions that he was being treated in a Lagos hospital following which state officials denied being aware of his whereabouts. ",1
634,"Her reply was that yes, quite possibly for that much money, she might. Shaw then asked the woman would she [PET_BOUNDARY]sleep with[PET_BOUNDARY] him for the sum of five pounds. Certainly not! was her highly indignant response,' just what do you think I am,' she asked, as self-righteously insulted as she could bring herself to sound. ",1
540,The folks who believe that Mr. Lucas @ @ @ @ @ @ @ @ @ @ Lucas does not need the money he just wants his projects to go further in life of this world as most of us will [PET_BOUNDARY]pass on[PET_BOUNDARY] Over to the Other Side. His legacy will live on in history in making films.,1
894,"to the ""occupy"" crowd... try occupying my yard and you will [PET_BOUNDARY]expire[PET_BOUNDARY] from lead poisoning.",1
176,"... An unknown intruder has compromised a WordPress server and added a remote control tool to downloadable versions of the widely used blogging software. The breach happened last week and was discovered on Friday, WordPress creator Matt Mullenweg wrote on the WordPress Web site. ##451760 Who decides whether or not I am [PET_BOUNDARY]disabled[PET_BOUNDARY]? ",0
1001,"There were legitimate reasons to clean up voting lists: Many of the names undoubtedly belonged to people who had moved or died. But thousands more were duly registered voters who were [PET_BOUNDARY]deprived[PET_BOUNDARY] of their constitutional right to vote -- often without any notification -- simply because they had decided not to go to the polls in prior elections. (57) In Cleveland's precinct 6C, where more than half ) turnout was only 7.1 percent(59) -- the lowest in the state.",0
583,"Beyond the fact that Elsevier's pricing on single article (34 what a joke ) or Big Deals ( several millions-- a complete ripp off ) it should not be forgotten that Elsevier plays very well with the ego of the scientists, in fact publishing in some journals is an ego booster to get recognition from the community, and recognition means career progression @ @ @ @ @ @ @ @ @ @ forget for a moment their own ego and explain to governement authorities that the once valid law ""publish or [PET_BOUNDARY]perish[PET_BOUNDARY]"" it's actually only a drain for public taxpayers money to fund shareholders fat dividends then they can start publish in Open Access journals more often and therefore break the vicious circle that Elsevier ( and others) have created. ",0
969,"""You should know there's this guy pretending to be you,"" they told him. Stossel thinks the women went on multiple slept with him... because they really felt betrayed, ""Stossel said."" But he hadn't done anything horrible to them other than maybe [PET_BOUNDARY]sleep with[PET_BOUNDARY] them and mislead them, "" which, actually, does seem pretty horrible.",1
263,"Alien was an ok movie and people really blow it outta proportion but maybe its cause by the time i saw it all these fanboys of the movie made the hype beyond unbearable and was completely let down. I do nt know why everyone has been [PET_BOUNDARY]expecting[PET_BOUNDARY] Ridley Scott to make some ""masterpiece"" when he has never come close to it, he just isnt THAT good of a director to make a masterpiece. Alien got its rep because at the time it was something big jut like Jaws, both movies were just fresh and startling at the time but not good films. ",0
595,"We never gave a dog away or sold one. They all died or had to be [PET_BOUNDARY]put to sleep[PET_BOUNDARY]. My older dog Daisy now seems to know that she is slowing down, can't walk as well, and is moving slower, etc. ",1
82,"I asked this morning the head of our news programming to develop the following: First, a Nightline'style show that tracks the elements in the world that works toward the [PET_BOUNDARY]demise[PET_BOUNDARY] of our country and the Western way of life and our most precious ally Israel. This is something that I have been quietly working behind the scenes for a while but it's going to cost me about $4 million a year to do it and do it right. ",0
923,". edition complete scoundrel has ""fatal flame"" spell which, should its target die before it [PET_BOUNDARY]expires[PET_BOUNDARY], explode the body in a fireball of power proportional to the target's level. naturally, can be used on ally or foe alike.",0
379,I just had a few. So I think the FDA recently just approved the first generic for ProAir in [PET_BOUNDARY]late[PET_BOUNDARY] February. So I just wanted to get your thoughts on maybe how this might impact or compete with Primatene sales in the near term.,0
143,"The whole point of insurance is to attain it before you get sick. You can argue that the government (ie taxpayers) should pay for the uninsured sick and [PET_BOUNDARY]disabled[PET_BOUNDARY], but keep in mind that you're subsidizing irresponsibility. If you subsidize something, you get more of it. ",1
830,"In the past year, Gamestop, Gap, JC Penny and Nordstrom, to name a few, have [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on storefronts they had set up on Facebook. There are other retailers on the list who have gotten fed up with their efforts to sell on Facebook, and without changes, others may join them in abandoning their so-called F-commerce efforts.",1
648,"In 1980-82, Dr. Singh said, people in the most affluent group could expect to live 2.8 years longer than people in the most [PET_BOUNDARY]deprived[PET_BOUNDARY] group (75.8 versus 73 years). By 1998-2000, the difference in life expectancy had increased to 4.5 years (79.2 versus 74.7 years), and it continues to grow, he said.",1
742,"But we don't even need any studies to realize how true this is in the case of procreation. People procreate in order to perpetuate the illusion that they will not die, that they will ""live on"" in their children and their children's children, that they will ""[PET_BOUNDARY]pass on[PET_BOUNDARY]"" whatever it is that makes their own lives meaningful.",0
508,"My dads house had a ghost.... it would turn off and on lights on occassion, open the basement door if it was closed, messed with pictures by turning them just enough to drive a person crazy enough to fix it then they would unstraighten them. I had a dream about my MIL after she [PET_BOUNDARY]passed away[PET_BOUNDARY] that was sooooo real i still felt the big hug she was giving me when i woke up. I do nt feel ghosts will hurt ya but i do nt feel they r very real lol. ",1
581,"With respect unto the first, there is a spiritual darkness on the minds of all men by nature, so as that they can not discern them in their own native form and beauty. With respect unto the latter, men are said to be ignorant, namely, when they do not in a due manner understand and comprehend the doctrines of the gospel, and so [PET_BOUNDARY]perish[PET_BOUNDARY] for @ @ @ @ @ @ @ @ @ @ consideration, and of different influence into this pernicious event, the first shall be first spoken unto. ",0
999,"Said Doerflinger: ""The actual money for this coverage will still come from the premiums paid in by the employer and employee.... The Catholic employer, as much as health plan (and its employees are [PET_BOUNDARY]deprived[PET_BOUNDARY] of the freedom to receive a health plan, for themselves and their minor children) that conforms to their moral and religious principles.""",0
809,"""Just so you know, I never want to live in a vegetative state, dependent on some machine and fluids from a bottle. If that ever happens, just [PET_BOUNDARY]pull the plug[PET_BOUNDARY].""",1
239,"Well... this will be our 3rd if we find out tomorrow that we are [PET_BOUNDARY]expecting[PET_BOUNDARY]. AF is due to start on Thursday, and so far, there are not even the slightest signs of PMS! ",1
921,"please provide your it staff with the technical browser advice for ncbi web pages to ensure your browser, firewall, and servers are enabled for javascript, cookies, pop-ups, and http.. antivirus software may affect page caching which can result in unexpected page [PET_BOUNDARY]expired[PET_BOUNDARY] messages. also, nlm.nih.gov should be added as a browser exception and be considered a trusted site by your system and network. you may have to delete your browser's cache (temporary files) before trying to access pubmed again. typographical errors",0
412,"Well, you can't rebuild a party while its apparent leadership is engaged in unreflective finger-pointing and its backbenchers can't [PET_BOUNDARY]lay off[PET_BOUNDARY] ridiculous, unreflective commentary whenever they see a press pass or microphone in the vicinity. These are your people, people. ",0
1083,"before going to [PET_BOUNDARY]sleep around[PET_BOUNDARY]: p.m., bush wrote in his diary, ""the pearl harbor of the @ @ @ @ @ @ @ @ @ @ osama bin laden."" washington post, //",0
226,"Thus scattered by the need for haste the ships steamed west: Toledo reached Pearl Harbor on the 9th and left on the 11th; the Helena group arrived on the 11th and left on the 13th; the tankers, the submarines, and the two remaining destroyers pressed on behind. For destroyers en route to the Far East the distances west of Pearl posed problems of fuel consumption: steaming at 24 knots would save a day in transit, as compared to steaming at [PET_BOUNDARY]economical[PET_BOUNDARY] speed, but would also @ @ @ @ @ @ @ @ @ @ left the coast were far behind, none was available at Pearl for forward deployment, and the facilities at Midway Island, on the direct route westward, had been deactivated in May on instructions from the Department of Defense. ",0
1097,"this age and its corrupt, decadent value system is going to [PET_BOUNDARY]pass away[PET_BOUNDARY], but there is a new world coming based upon eternal values. that new world, the coming kingdom of god, will be permanent.",0
11,"But he never made it that far. The ball had struck his [PET_BOUNDARY]chest[PET_BOUNDARY] at the precise millisecond between heartbeats, sending him into cardiac arrest, his doctors have said. He crumpled to the ground and stopped breathing. ",0
1060,"another thing, the perspective of women who [PET_BOUNDARY]sleep around[PET_BOUNDARY], even by liberals, really hasn't changed. men still lose respect for women who are easily seduced. men still do not look favorably on women who behave that way, even when they encourage it @ @ @ @ @ @ @ @ @ @ "". it is hypocritical, to say the least.",1
1003,"In most of the cases where a farm worker has died, the employer was found to have repeatedly [PET_BOUNDARY]deprived[PET_BOUNDARY] farm workers from adequate water and shade in violation of state regulations. It is obvious that these bad employers prey on the state's inability to enforce the law.",0
197,"2010-2011: @ @ @ @ @ @ @ @ @ @ rebuilding process hit the rocks before it even got properly started as new coach Gasperini was [PET_BOUNDARY]dismissed[PET_BOUNDARY] already after three league matches into the season. This came as no surprise, though, as Inter's worst start in decades was not only represented by dreadful results (one point from a possible nine) but also by unbalanced performances. ",1
549,"He died in his car. Koehler suffered cardiac arrest and [PET_BOUNDARY]perished[PET_BOUNDARY] slumped over his steering wheel at a stop sign in Pittsburgh because he didn't have health insurance and didn't have $60,000 to replace his implanted defibrillator. ",1
515,"Frank was diagnosed with PTSD 3/93 but it took VA till 11/2004 to admit it was due to war. He [PET_BOUNDARY]passed away[PET_BOUNDARY] on 4/16/2010 because of PTSD.We were sure that our son &; myself would be compensated nicely instead we have been denied all benefits except commisary, what's wrong with this goverment. My apologies for wordy letter, I'm angry &; hurt, we were married 38 years, please advise if possible. ",1
916,". (. on one recently [PET_BOUNDARY]expired[PET_BOUNDARY] card. people bring it to the booth, you can get a new one.)",0
507,"When parents [PET_BOUNDARY]pass away[PET_BOUNDARY], fall ill or become overwhelmed, older siblings may adjust and fill the role of the guardian. Kathy Borkowski shares her experience with raising her three siblings after her parents died, and child psychologist Vicki Panaccione discusses how this relationship works on both",1
342,"What: With normalcy slowly returning to the St. Louis Cardinals, Dean Hancock, the father of [PET_BOUNDARY]late[PET_BOUNDARY] pitcher Josh Hancock, filed a lawsuit Thursday, claiming the restaurant continued serving his son even after he was intoxicated. Dean Hancock, right, also claims the driver of the tow truck his son hit and the driver of the @ @ @ @ @ @ @ @ @ @ disabled vehicle more swiftly. ",1
964,"""This would be a great job if I wanted to [PET_BOUNDARY]sleep with[PET_BOUNDARY] 15 year-old boys,"" he said, talking on Irish radio station RedFM.",1
800,"That is the tea party nuts for you, and here these wierdos were trying to say President Obama wanted to [PET_BOUNDARY]pull the plug[PET_BOUNDARY] of Grandma. The up on a little thing called mercy!, How about this idea, care about our fellow human beings. Yea, the tea party nuts just care about their wallet.",1
862,I skipped the election coverage last night. Went to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the girls instead and actually got the coffee rolling this morning before I even turned the T.V. on. I'm happy the election is over and hope to see the partisan gap close as we all work together for our country.,0
279,"Then I had to send him another one, this time with the attachment I had forgotten to append. Finally, my third email to him explained why that attachment wasn't what he was [PET_BOUNDARY]expecting[PET_BOUNDARY]. When I eventually refocused on the call, I realized I hadn't heard a question the Chair of the Board had asked @ @ @ @ @ @ @ @ @ @ trick we play on ourselves, thinking we're getting more done. ",0
676,"Rose practically collapsed on the floor when he [PET_BOUNDARY]let go of[PET_BOUNDARY] her, crying silently. She hadn?? t even noticed he was back to his old self. She felt used, dirty, she just wanted to dissepear right now. She suddenly looked up noticing he was back, but she still couldn?? t utter a word so she just looked at him.",0
85,We had a child and he has never been involved in her life. My third marriage was short (1 year) and I take full responsiblity for it's [PET_BOUNDARY]demise[PET_BOUNDARY]. I went out on my third husband and I still live with the guilt!,0
763,"During this five-lesson series, participants will have an opportunity to reflect on God's Purpose for their life by documenting their lineage/heritage and write a short, fun life-narrative that can be [PET_BOUNDARY]passed on[PET_BOUNDARY] to someone in their family. These will be family stories that should be passed on to the next generation -- stories that could be lost forever if they are not documented.",0
428,"Roy, his brother, claimed that Pesman-Rubin hired Walt as a personal favor to Roy who handled the agency's account at the bank Roy worked at. Walter lasted a month until the advertising agency [PET_BOUNDARY]let him go[PET_BOUNDARY] due to Walt's'singular lack of drawing ability.? @ @ @ @ @ @ @ @ @ @ Walt and Roy had together $290. They borrowed $500 from another Disney, one of their uncles named Robert Disney and began to try to make cartoons.",1
405,"As far as Romney's bike riding in a suit, I see these young men every day. While I do not engage them, they are doing what they consider to be G -d's work, so [PET_BOUNDARY]LAY OFF[PET_BOUNDARY]. ",0
